__mclCluster,EnrichmentMap::-log10(pvalue) (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::-log10(pvalue)*sign(NES) (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::-log10(pvalue)_max,EnrichmentMap::Colouring (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::ES (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::fdr_qvalue (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::fwer_qvalue (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::Genes,EnrichmentMap::GS_DESCR,EnrichmentMap::gs_size,EnrichmentMap::GS_Type,EnrichmentMap::Name,EnrichmentMap::NES (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::pvalue (human_r_protein_coding_classic.GseaPreranked),name,selected,shared name
,1.99567862621736,-1.99567862621736,1.99567862621736,-0.9899,-0.18160000000000001,6.1800000000000001E-2,1,ACVR1C|CASP9|CIDEC|APAF1|BLCAP|NMNAT1|HTR2A|PLSCR1|AKT1|CASP10|CAPN10|DEDD2|TNFRSF1A|AIFM3|DLC1|FZD3|BNIP1|MADD|DNASE2|ENDOG|STK24|DNASE2B|TP53BP2|CIDEB|XRCC4|CASP7|EXOG|DNASE1L3|SHARPIN|CASP3|CDK5RAP3|COL6A1|FAP|FOXL2|GPER1|CIDEA|DICER1|DFFA|CTSD|DFFB|HSPD1|CASP8|HTRA2|CYCS|CXCR3|COLEC11|CASP2|GATA5|ERN2|XKR4|XKR6|XKR7|XKR8|ZC3H12A|XKR9|HSF1|NPR2|PTGIS|FADD|BAX|BBC3|BCL2L1|IL6|TP53|BOK|NDUFA13|NFKBIZ|VPS54|ACIN1|FASLG|RIPK1|SIRT2|GCG|TAOK1|CECR2|TOP2A|TRPC5,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_EXECUTION_PHASE_OF_APOPTOSIS,77,ENR,GOBP_EXECUTION_PHASE_OF_APOPTOSIS,-1.8980999999999999,1.01E-2,GOBP_EXECUTION_PHASE_OF_APOPTOSIS,FALSE,GOBP_EXECUTION_PHASE_OF_APOPTOSIS
11,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.15770000000000001,3.3999999999999998E-3,0.23499999999999999,MTMR10|ABCD1|MTMR11|MTMR12|ACADM|MTMR2|ACADVL|MTMR3|ACSM1|MTMR4|SGPP2|MTMR6|MTMR7|MTMR8|MTMR9|AKT1|AKT2|OCRL|APPL2|GCDH|PPARD|INPP5K|IRS1|IRS2|LEP|MLYCD|ACAA2|AGK|PIP4P1|PIP4P2|PRKAG2|PDK4|PLA2G7|GDF15|A3GALT2|ABO|ADH4|ADH5|ADH7|ADIPOR1|ADIPOR2|ALOX12|SLC27A2|ALOX12B|ALOXE3|SLC35C1|B3GALT1|B4GALNT2|CYGB|CYP1A1|CYP2C8|CYP2E1|CYP3A5|CYP3A7|CYP4A22|CYP4V2|EPHX2|FA2H|FMO1|PLPP1|FMO2|PLPP2|FMO4|PLPP4|GBGT1|PLPP5|GLT6D1|PLPP6|HAO2|PLPPR1|KLHL25|PLPPR2|MBOAT4|PLPPR3|PLPPR4|PORCN|PLPPR5|ST3GAL2|PTEN|SACM1L|SCP2|SGPP1|SYNJ1|SYNJ2|ABCC9|ETFA|ETFB|ETFDH|GBA1|MTLN|MTM1|PPARGC1A|ST3GAL4|PEX5|CPT1A|DGAT2|PLPP3|SESN2|SIRT4|PLIN5|SAMD1|ABCB11|ABCD2|ABCD3|ABCD4|ACAA1|ACAD10|ACAD11|ACADL|ACADS|ACOT8|ACOX2|ACOX3|ACOXL|AMACR|AUH|TWIST1|BDH2|CPT1B|PEX2|CPT2|CRAT|CYP4F2|CYP4F3|DECR1|DECR2|ECH1|ECHDC1|ALOX15|ECHDC2|ALOX15B|ECHS1|ECI1|ECI2|EHHADH|ETFBKMT|HACL1|HADH|HADHB|HAO1|HSD17B4|RNF213|IVD|LONP2|MCAT|PEX13|PEX7|PHYH|SLC25A17|CHRM5|TYSND1|DGKA|DGKB|DGKD|DGKE|DGKG|DGKH|DGKI|DGKQ|DGKZ|B4GALNT1|FABP3|FIG4|PPARA|HADHA|POR|ACACB|ACAT1|ACOX1|ADIPOQ|CYP3A4|MAPK14|ALDH1L2|INPP5A|INPP5B|ALOX5|INPP5D|INPP5E|GBA2|INPP5F|APOD|INPP5J|INPPL1|CROT|HSD17B10|LPCAT3|PRKAA1|MBOAT1|MBOAT2|SOX9|MBOAT7|MFSD2A|MTMR1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_LIPID_MODIFICATION,193,ENR,GOBP_LIPID_MODIFICATION,-2.5467,0,GOBP_LIPID_MODIFICATION,FALSE,GOBP_LIPID_MODIFICATION
30,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.16839999999999999,6.3E-3,0.47899999999999998,NSF|MTMR4|OPTN|OSBPL5|SNX17|PHAF1|PKDCC|PREPL|RAB10|RAB11A|ATP6AP1|RAB11FIP3|RAB13|RAB14|RAB26|RAB31|RAB34|RAB3IP|RAB8A|RABEP1|RACK1|DEF6|RSC1A1|EPG5|SEC16A|HGS|RAB12|SNX12|ANKRD27|SNX3|SORL1|SNX27|SPTBN1|VPS53|STEAP2|AKAP5|PLA2G3|ARHGAP44|STX6|STXBP5|VPS35|PLA2G4E|STXBP5L|SYS1|RAB17|ACSL3|AMN|ANK3|ANXA13|CLSTN1|CPLX1|MICALL2|ARFGEF2|ARFRP1|ARL3|ATP2C1|ATP9A|BBS1|BBS2|VAMP2|VAMP3|VAMP4|GRIP1|VAMP5|GRIP2|GRIPAP1|BLZF1|VPS35L|CCDC22|SNF8|VPS51|CCDC93|VPS52|SNX30|VTI1A|CLN3|SNX4|SACM1L|CNST|LRRC7|SNX7|ACAP2|MICALL1|ACTN2|ANKRD50|STX16|COMMD1|ARF6|STX12|ARHGAP1|ARHGAP8|ARL4C|BLTP1|NSG1|CMTM6|CSK|DENND1A|RAB11B|DENND1B|DENND1C|RAB7A|RAB8B|EHD1|EHD2|EHD4|VPS13B|EIPR1|EHD3|ENTR1|EPS15|EXOC1|EXOC2|SCARB2|EXOC4|LMTK2|SCRIB|EXOC5|EXOC6|EXOC6B|EXOC8|NDRG4|RAB11FIP4|GCC2|VPS26A|GGA1|RAB35|GGA2|SLC1A1|GGA3|GOLGA4|VPS39|GOLGA7|GOLPH3|GOLPH3L|GOPC|SNX31|STX3|INPP5F|KIF13A|VPS26C|VPS29|VPS50|TRARG1|WASHC1|KRT18|WASHC2C|LLGL1|LLGL2|WIPF3|PTPN23|LYPLA1|LYPLAL1|MACF1|ZDHHC2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE,154,ENR,GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE,-2.4211,0,GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE,FALSE,GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE
,2,-2,2,-0.99,-9.35E-2,7.2999999999999995E-2,1,HDAC4|MYC|UBR2|BEND3|KDM5A|GLMN|LBR|ATAD2|ATAD2B|PIWIL4|BAZ2A|KPNA7|POLE3|FKBP6|CENPV|SDR16C5|GSK3A|SGF29|HDAC1|HMGB1|IGF2|H2AC25|TLE6|SIRT6|SMARCA5|SMARCAD1|H3-3A|H3-3B|H3C1|H3C10|H3C11|H3C12|RNF2|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|MACROH2A1|USP7|ATF2|HAT1|ZMPSTE24|TRIM37|MACROH2A2|TP53|MIS18A|IFI16|RB1|BMI1|SPTY2D1|CTCF|AXIN1|BTBD18|CTR9|HDAC5|WT1|YTHDC1|EZH2|GLYR1|GPX1|HDAC6|TRIP12|AICDA|APOBEC1|MOV10|APOBEC2|UHRF2|PADI2|LMNA|ING2|UBR5|PIWIL1|PIWIL2|ARID1A|ARID1B|H2AB1|HDAC7|PCID2|DNMT1|KAT8|DNMT3A|DNMT3L|BRCA1|BAP1|BRD7|EHMT1|EZH1|ALKBH4|PIK3CA|ARID4A|CHEK1|ARID4B|ASZ1|ATF7IP|KMT2D|BAHD1|C19ORF84|TUT4|CBX1|TUT7|CBX3|CBX5|CDYL|METTL23|CGGBP1|DDX4|DIRAS3|DPPA3|EPC1|EED|EZHIP|DOT1L|H2AC11|SPI1|H2AC12|H2AC13|SIN3A|H2AC15|SIRT2|H2AC16|ARB2A|H2AC17|H2AC18|PHB1|PRDM14|H2AC19|H2AC20|MORC1|H2AC21|H2AC4|L3MBTL1|H2AC6|H2AX|H2AC7|HDAC10|H2AC8|H2AJ|H2AZ1|H2AZ2|HMGA2|HDAC11|TRMT112|HELLS|JARID2|LHX2|SETDB1|LRIF1|MBD1|MBD2|KAT7|MBD3|SMYD5|KDM1A|MBD3L1|SUV39H2|MBD3L3|HDAC9|MOV10L1|MPHOSPH8|MSL2|MTA2|MTF2|MYCN|NDN|PADI6|PCGF3|PCGF5|PHF1|APOBEC3A|PHF19|APOBEC3C|PPHLN1|APOBEC3F|RESF1|RLF|ASH2L|RLIM|SAMD7|SCMH1|SMARCA1|CTCFL|SPEN|OGG1|SPIN1|DPY30|SIRT7|SPOCD1|STPG4|CREBZF|RRP8|SUZ12|EGR1|TASOR|TASOR2|FAM47E|TDRD1|TDRD12|TDRD5|HDAC3|TDRD9|TFAP2C|ZDBF2|ZFP57|ZFP92|ZNF304|KDM1B|ZNF335|KMT2A|ZNF445|L3MBTL3|ZNF91|ZNF93|KLF2|MEN1|ZNFX1|CDKN1C|MYOCD|MAEL|NOC2L|PHF2|RIF1|DYRK1A|PPM1D|RNF168|PRMT3|RBBP5|RNF8|SAMD1|TET1|TET2|TET3|USP21|WBP2|WDR5|ZNHIT1|SIRT1|SMARCA2|SMARCA4|SMARCB1|SMARCD1|SMCHD1|SUV39H1|MTA1|TEX15|SPHK2|HNRNPK|TRIM28|HNRNPU|ALKBH1|VPS72|MORC2|KAT2B|ATRX|KMT2E|BAZ1A|BCL6|TDG|UHRF1|METTL3|TPR|METTL4|HIPK2|CDK2|CIZ1|NRDE2|PHF8|EHMT2|HDAC2|PRMT5|PRMT7|TRIM27|H1-0|APEX1|DCAF13|H1-2|DDB1|H1-8|APP|HDAC8|ASIP|RBM14|RBM15|RBM15B|EP300|APOBEC3B|LMNB1|LMNB2|TEX19|APOBEC3G|MECP2|APOBEC3H,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,293,ENR,GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,-1.8509,0.01,GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,FALSE,GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION
1,2.23657200643706,-2.23657200643706,2.23657200643706,-0.99419999999999997,-0.28539999999999999,1.7999999999999999E-2,0.93400000000000005,RARA|BCL6B|NDFIP1|TNFSF4|CCR2|BCL3|ECM1|BCL6|SOCS5|ARG2|BATF|CD74|CD81|CD86|IL4|XCL1|STARD7|MYB|TRAF3IP2|ANXA1|ARG1|IL10|IFNL1|IL27RA|ASCL2|GATA3|IL6|IL18|NOD2|RSAD2|HLX|KMT2A|PRKCZ|DENND1B|IL4R|MEN1|NLRP3|FCER1A|IDO1|STAT6|TBX21|IL33,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_TYPE_2_IMMUNE_RESPONSE,42,ENR,GOBP_TYPE_2_IMMUNE_RESPONSE,-2.2044000000000001,5.7999999999999996E-3,GOBP_TYPE_2_IMMUNE_RESPONSE,FALSE,GOBP_TYPE_2_IMMUNE_RESPONSE
16,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-0.99809999999999999,-0.16189999999999999,3.3599999999999998E-2,0.999,BTBD17|HMGA2|CD209|CCL5|BST2|CCL8|CLEC4M|CTBP2|TNIP1|ATG16L1|CXCR6|ATG16L2|DDX56|IFI27|NUCKS1|EEF1A1|ATG5|EIF2AK4|APOBEC3A|APOBEC3C|APOBEC3F|TRIM6|FAM111A|FKBP6|GRK2|HACD3|BANF1|IFIT1|IFIT5|IFITM1|IFITM2|IFITM3|INPP5K|ISG20|ZC3HAV1|SMC5|CXCL8|SMC6|DDX5|ZNFX1|CTBP1|CNOT7|PIK3C3|GBP7|SRPK1|NFIA|SRPK2|PCBP1|FMR1|EIF2AK2|PKN2|PPID|LARP1|PROX1|SMARCB1|FBXL2|SHFL|MX1|BCL2|SLC38A8|GAS6|OAS2|TBC1D20|STAU1|TOP2B|TRIM28|IFI16|IFIH1|DDX3X|YTHDC2|ILF3|RAD23A|ZBED1|SLPI|PLSCR1|CCNK|VAPA|VAPB|CD28|LTF|MAVS|TRIM38|N4BP1|ADAR|PABPC1|ADARB1|TMEM39A|TMEM41B|TNF|AICDA|ISG15|PPIE|PPIH|OAS3|OASL|VCP|PRKN|NOTCH1|PCBP2|PPIA|NR5A2|PPIB|KPNA6|LAMTOR5|ZC3H12A|DDB1|ZFYVE1|STOM|OAS1|PDE12|DEK|RSAD2|RNASEL|CCL2|PHB1|APOBEC3B|APOBEC3D|APOBEC3G|APOBEC3H|TARBP2|TOP2A,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_VIRAL_GENOME_REPLICATION,121,ENR,GOBP_VIRAL_GENOME_REPLICATION,-2.0558999999999998,1.9E-3,GOBP_VIRAL_GENOME_REPLICATION,FALSE,GOBP_VIRAL_GENOME_REPLICATION
17,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.20219999999999999,4.4999999999999998E-2,1,TRIM16|CCL3|HK1|RIPK2|TLR6|PYCARD|P2RX7|LILRA2|WNT5A|CLEC7A|LGALS9|S100A13|HAVCR2|AIM2|TYROBP|MEFV|EGR1|HMGB1|NAIP|SMAD3|USP50|MYD88|CARD8|CASP1|TNF|CASP8|NLRC4|STMP1|ISL1|JAK2|NLRP1|NLRP12|NLRP10|CD36|NLRP3|HDAC2|HSPB1|STAT3|PANX1|FZD5|GSDMD|TLR4|TLR8|AGER|LILRA5|IFNG|F2RL1|PYDC1|APP|NLRP2|RELA|SAA1|GBP5|ORM1|IL6|ORM2|AZU1|PANX2|NOD1|PANX3|NOD2|TMED10|CALCA|MALT1|IFI16|CCL19|IL16|IL17A|LPL|INAVA|TMEM106A,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION,71,ENR,GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION,-1.9836,0,GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION,FALSE,GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION
63,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.30149999999999999,0,0,TRMT10C|C1QBP|TRUB2|RPUSD4|AARS2|ALKBH1|AURKAIP1|CDK5RAP1|CHCHD1|COA3|DAP3|DARS2|DDX3X|EARS2|FASTKD2|FASTKD3|GADD45GIP1|GARS1|GATB|GATC|GFM1|GFM2|HARS1|IARS2|LARS2|LRPPRC|MALSU1|METTL8|MPV17L2|MRPL1|MRPL10|MRPL11|MRPL12|MRPL13|MRPL14|MRPL15|MRPL16|MRPL17|MRPL18|MRPL19|MRPL2|OXA1L|MRPL20|MRPL21|MRPL22|MRPL23|MRPL24|MRPL27|MRPL28|MRPL3|MRPL30|MRPL32|MRPL33|MRPL34|MRPL35|MRPL36|SHMT2|MRPL37|MRPL38|MRPL39|MRPL4|MRPL40|MRPL41|MRPL42|MRPL43|MRPL44|MRPL45|MRPL46|MRPL47|MRPL48|MRPL49|MRPL50|MRPL51|MRPL52|UQCC2|MRPL53|MRPL54|MRPL55|MRPL57|MRPL58|MRPL9|MRPS10|MRPS11|MRPS12|MRPS14|MRPS15|MRPS16|MRPS17|MRPS18A|MRPS18B|MRPS18C|MRPS2|MRPS21|MRPS22|MRPS23|MRPS24|MRPS25|MRPS26|MRPS27|MRPS28|MRPS30|MRPS31|MRPS33|MRPS34|MRPS35|MRPS5|MRPS6|MRPS7|MRPS9|MTG1|MTG2|MTIF2|MTIF3|MTRF1|MTRF1L|NGRN|NSUN3|PTCD1|PTCD3|QRSL1|RARS2|RCC1L|RMND1|SARS2|TACO1|TARS2|TSFM|TUFM|WARS2|YARS2|RPUSD3,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_MITOCHONDRIAL_TRANSLATION,131,ENR,GOBP_MITOCHONDRIAL_TRANSLATION,-4.0023999999999997,0,GOBP_MITOCHONDRIAL_TRANSLATION,FALSE,GOBP_MITOCHONDRIAL_TRANSLATION
1,2.0132282657337601,-2.0132282657337601,2.0132282657337601,-0.99029999999999996,-0.23649999999999999,8.3299999999999999E-2,1,IL6R|IRAK4|DAO|PRAM1|POMC|VAMP8|TREM1|VAMP2|KMT2E|CD177|JAGN1|ELANE|TUSC2|ANXA3|ITGAM|ADAM17|WDR1|F2RL1|ITGB2|PLA2G1B|ACE|DNASE1|DNASE1L3|ARG1|NCF1|IL6|AZU1|BCR|CTSG|PCYOX1L|MYD88|CARD9|SPI1|STXBP2|CXCL6|STXBP3|F2|FCAR|NLRP6|SYK|SCNN1B,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_NEUTROPHIL_MEDIATED_IMMUNITY,41,ENR,GOBP_NEUTROPHIL_MEDIATED_IMMUNITY,-1.81,9.7000000000000003E-3,GOBP_NEUTROPHIL_MEDIATED_IMMUNITY,FALSE,GOBP_NEUTROPHIL_MEDIATED_IMMUNITY
6,2.2218487496163601,-2.2218487496163601,2.2218487496163601,-0.99399999999999999,-0.13900000000000001,3.5400000000000001E-2,0.999,TICAM1|HIF1A|HK2|ADRB2|OPTN|AMBRA1|KAT5|ATG101|ATG13|ATP5IF1|ATG16L1|ATG2A|PRKD1|ATG5|ORMDL3|TRIM21|ATF6|EPM2A|BAG3|C9ORF72|CALCOCO2|SESN2|TRIM65|CDC37|CDK5RAP3|CERS1|GSK3A|GSK3B|PRKAA2|FOXO1|HMGB1|SQSTM1|CDK16|DDRGK1|DELE1|EIF2AK1|ELAPOR1|ELAVL1|MID2|PIK3C2A|CAMKK2|FBXO7|PIK3CB|CCNY|FYCO1|DAPK1|DEPDC5|GNAI3|PIP4K2A|GPSM1|PIP4K2B|PLEKHF1|SETD2|DEPTOR|PIP4K2C|HMOX1|PLK3|HSPB8|SLC25A4|SLC25A5|IKBKG|SIRT1|IRGQ|TOMM7|PLK2|LARP1|NPRL2|BAD|NPRL3|LRSAM1|RAB37|RB1CC1|RNF152|MAP3K7|RPGR|VPS13D|TMEM59|TRIM23|BNIP3|WDR45|BNIP3L|NOD1|STING1|WIPI1|NOD2|PAFAH1B2|SVIP|TPCN1|STK11|TRIM8|RALB|RIPK2|BECN1|DCN|RNF31|UVRAG|RUFY4|SCOC|SESN1|SESN3|SMCR8|ENDOG|PARK7|SLC35D3|SNX18|SNX30|PINK1|SNX4|SNX7|MTDH|STUB1|MEFV|SUPT5H|SH3GLB1|HDAC6|TBK1|TOM1|TP53INP1|HUWE1|MAP2K1|RAB3GAP1|TRIM13|RAB3GAP2|SPTLC1|TRIM32|SPTLC2|IRGM|TSC2|UBR4|KDR|UBE2A|PRKN|UFL1|ULK1|XBP1|TFEB|VDAC1|TLR9|TRIM22|GBA1|ZC3H12A|IFNG|USP20|MOAP1|IL4|ROCK1|WAC|WDR24|HTT|MUL1|CSNK2A1|SH3BP4|FOXO3|FLCN|LRRK2|MAPK3|ZDHHC19|PRKAA1|PIM2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY,159,ENR,GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY,-2.0438000000000001,6.0000000000000001E-3,GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY,FALSE,GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY
4,2.2291479883578602,-2.2291479883578602,2.2291479883578602,-0.99409999999999998,-0.2417,3.95E-2,1,ATG14|BECN1|RRAGC|AKT1|CD81|AP3M1|GNPTAB|RAB7A|LAMTOR1|GNPTG|NAGPA|PIK3C3|M6PR|MFSD1|SCARB2|PIK3R4|NCOA4|AP3B1|HGS|GCC2|LAMTOR5|GGA3|ATP13A2|LAMP2|VPS4A|SNX16|SORL1|SORT1|RTN4|GLMP|VPS53|GPR137B|KICS2|ZFYVE16|KPTN|LAMTOR4|LMBRD1|MEAK7|RNF128|RRAGA|SH3BP4|NDP|NEDD4|SZT2|LAPTM5|VPS54|ROCK2|HSPA8|AP3D1|AP4M1|CLU,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_PROTEIN_LOCALIZATION_TO_LYSOSOME,51,ENR,GOBP_PROTEIN_LOCALIZATION_TO_LYSOSOME,-2.0114000000000001,5.8999999999999999E-3,GOBP_PROTEIN_LOCALIZATION_TO_LYSOSOME,FALSE,GOBP_PROTEIN_LOCALIZATION_TO_LYSOSOME
48,1.81247927916354,-1.81247927916354,1.81247927916354,-0.98460000000000003,-0.18559999999999999,7.1400000000000005E-2,1,UBR2|HIF1A|SAMTOR|ATM|CRYBA1|ITFG2|PDCD6|SESN1|SESN3|ENDOG|RNF167|EPM2A|PRKACB|SESN2|GSK3A|GSK3B|PRKAA2|NPC1|PELI1|TBK1|FNIP1|RPS6KB1|UBE2D1|YWHAZ|TMEM127|TSC1|SAR1A|TSC2|SAR1B|UBE2W|UBE3A|ATXN3|UBR1|AKT1S1|BMAL1|SEC13|CASTOR1|CASTOR2|PREX1|TBC1D7|DEPDC5|DEPTOR|MINAR1|MIOS|PREX2|USP7|SIRT1|RPS6KA1|SPAAR|NLK|NPRL2|YWHAG|NPRL3|MTM1|WDR24|TNFAIP8L1|KICS2|OTUD7B|WDR59|KPTN|RNF152|SH3BP4|SZT2|DDIT4|VHL|PRKACA|UBE2N|FLCN|STK11|MAPK3|MAPKAPK5|PRKAA1|SEH1L,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_NEGATIVE_REGULATION_OF_TOR_SIGNALING,73,ENR,GOBP_NEGATIVE_REGULATION_OF_TOR_SIGNALING,-1.8607,1.54E-2,GOBP_NEGATIVE_REGULATION_OF_TOR_SIGNALING,FALSE,GOBP_NEGATIVE_REGULATION_OF_TOR_SIGNALING
38,2.0132282657337601,-2.0132282657337601,2.0132282657337601,-0.99029999999999996,-0.11849999999999999,6.0900000000000003E-2,1,AVPR1B|WNK4|ADRB3|GNA12|IER3|BBS4|MYH6|ADM|COMT|CHGA|GCGR|PDGFB|GSK3A|CTSG|GUCY1A1|EMILIN2|KL|LEP|ERAP2|CYBA|POMC|EDN2|EDN3|DRD2|EDNRB|PCSK5|EMILIN1|KLK3|NPPA|ADAMTS16|EMP2|NPR1|ADM2|NPR2|ADM5|ERAP1|ADRA1A|ADRB1|F2RL1|AGTR2|AR|ARHGAP42|ASIC2|BMPR2|ADORA1|CORIN|CPA3|CTSZ|DDAH1|DRD5|ECE1|ENPEP|GPR37L1|GAS6|KCNK3|KLK1|KLK2|MME|NAV2|NPY|NCALD|NR2F2|OR51E2|P2RX2|ADH5|PRCP|PREP|RASL10B|RPS6KA2|SPX|TAC4|TNNI3|PLCB3|TPM1|SCNN1B|KCNJ8|KCNK6|UMOD|GLP1R|LNPEP|TAC1|GRIP2|GCH1|EDN1|EDNRA|RHOA|GNA11|NOS1|TNF|SCNN1A|UCN|SCNN1D|SCNN1G|REN|P2RX4|TBXA2R|SCPEP1|ABCC9|PTPRO|PTPN1|RARRES2|NOS2|ENG|SOD2|FSHR|NOS3|WNK1|NPFF|STK39|TACR1|LRP5|ATP2B1|PPARG|ADRB2|DLL1|ATP1A1|ATP1A2|VEGFC|ATP6AP2|FFAR3|SMAD3|ADRA2B|APLN|MANF|AVPR2|ACSM3|ID2|CORO2B|MKKS|RENBP|ACE|EXT2|F2R|GJA5|GNA13|CYP4A11|CYP4F12|CYP4F2|GUCA2B|HBB|HSD11B2|ACVRL1|PTGS1|NPR3|OXTR|P2RX1|NDST2|DRD3|SNX5|ACTA2|AGT|SLC4A5|EXT1|TTR|CRH|PPARA|GNB3|CMA1|KCNQ1|MAS1|ADIPOQ|NMU|AGTRAP|BRS3|OXT|AVP|COL1A2|AVPR1A|NPY1R|NOX1|QRFP|SUCNR1|RAMP2|RNLS|TAC3|ABAT|TACR3|UTS2|UTS2B|BDKRB1|UTS2R|POSTN|NTSR1|PTGS2|SGK1|CALCA|SLC2A5|CYP11B1|SERPINF2|ACE2|AGTR1|SOD1|ANPEP|MECP2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_BLOOD_PRESSURE,194,ENR,GOBP_REGULATION_OF_BLOOD_PRESSURE,-1.9037999999999999,9.7000000000000003E-3,GOBP_REGULATION_OF_BLOOD_PRESSURE,FALSE,GOBP_REGULATION_OF_BLOOD_PRESSURE
