NAME,GS<br> follow link to MSigDB,GS DETAILS,SIZE,ES,NES,NOM p-val,FDR q-val,FWER p-val,RANK AT MAX,LEADING EDGE,Unnamed: 11
GOBP_INHIBITORY_POSTSYNAPTIC_POTENTIAL,GOBP_INHIBITORY_POSTSYNAPTIC_POTENTIAL,,17,-0.18741636,-0.9195248,0.56925994,0.6880685,1.0,5212,"tags=47%, list=28%, signal=66%",
GOBP_SEROTONIN_RECEPTOR_SIGNALING_PATHWAY,GOBP_SEROTONIN_RECEPTOR_SIGNALING_PATHWAY,,16,-0.18919048,-0.91874075,0.56143665,0.6890819,1.0,8019,"tags=63%, list=44%, signal=111%",
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION,GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION,,37,-0.12596561,-0.9184518,0.54064274,0.68920165,1.0,6636,"tags=49%, list=36%, signal=76%",
GOBP_LEUKOCYTE_DEGRANULATION,GOBP_LEUKOCYTE_DEGRANULATION,,81,-0.08585404,-0.9154564,0.5458248,0.69397897,1.0,2970,"tags=25%, list=16%, signal=29%",
GOBP_AZOLE_TRANSMEMBRANE_TRANSPORT,GOBP_AZOLE_TRANSMEMBRANE_TRANSPORT,,15,-0.19440936,-0.9152397,0.5498008,0.6939983,1.0,5011,"tags=47%, list=27%, signal=64%",
GOBP_INTERFERON_BETA_PRODUCTION,GOBP_INTERFERON_BETA_PRODUCTION,,62,-0.09901549,-0.9151558,0.55705994,0.6937804,1.0,15094,"tags=92%, list=82%, signal=511%",
GOBP_RESPONSE_TO_INTERLEUKIN_7,GOBP_RESPONSE_TO_INTERLEUKIN_7,,22,-0.16680524,-0.91481566,0.5768501,0.6939942,1.0,14492,"tags=95%, list=79%, signal=450%",
GOBP_SODIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE,GOBP_SODIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE,,21,-0.16632192,-0.9138571,0.56808513,0.6952714,1.0,3076,"tags=33%, list=17%, signal=40%",
GOBP_CELLULAR_RESPONSE_TO_ALCOHOL,GOBP_CELLULAR_RESPONSE_TO_ALCOHOL,,108,-0.074192055,-0.91365606,0.55060726,0.6952348,1.0,1880,"tags=18%, list=10%, signal=19%",
GOBP_EPITHELIAL_CELL_MORPHOGENESIS,GOBP_EPITHELIAL_CELL_MORPHOGENESIS,,40,-0.121844836,-0.91333145,0.55533594,0.6954164,1.0,1903,"tags=23%, list=10%, signal=25%",
GOBP_NEGATIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS,GOBP_NEGATIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS,,29,-0.1428212,-0.9125828,0.5609756,0.6963098,1.0,13867,"tags=90%, list=75%, signal=364%",
GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS,GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS,,93,-0.0823264,-0.9125429,0.55688626,0.69600165,1.0,10162,"tags=63%, list=55%, signal=141%",
GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY,GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY,,147,-0.06467992,-0.9118425,0.55510205,0.6968482,1.0,16086,"tags=94%, list=87%, signal=743%",
GOBP_B_CELL_HOMEOSTASIS,GOBP_B_CELL_HOMEOSTASIS,,36,-0.12897636,-0.9117934,0.54709417,0.69656575,1.0,7340,"tags=53%, list=40%, signal=88%",
GOBP_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION,GOBP_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION,,50,-0.10899951,-0.91143376,0.56804734,0.6968353,1.0,11979,"tags=76%, list=65%, signal=217%",
GOBP_HEPARIN_PROTEOGLYCAN_METABOLIC_PROCESS,GOBP_HEPARIN_PROTEOGLYCAN_METABOLIC_PROCESS,,17,-0.18619661,-0.91132253,0.55122954,0.6966696,1.0,13889,"tags=94%, list=76%, signal=384%",
GOBP_PROTEIN_LOCALIZATION_TO_GOLGI_APPARATUS,GOBP_PROTEIN_LOCALIZATION_TO_GOLGI_APPARATUS,,34,-0.12987351,-0.91063684,0.5530146,0.6975239,1.0,15467,"tags=97%, list=84%, signal=609%",
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,,57,-0.103600055,-0.91055834,0.5589431,0.6972864,1.0,15202,"tags=93%, list=83%, signal=535%",
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,,95,-0.07825639,-0.9102734,0.5744681,0.69740903,1.0,9991,"tags=62%, list=54%, signal=135%",
GOBP_L_AMINO_ACID_CATABOLIC_PROCESS,GOBP_L_AMINO_ACID_CATABOLIC_PROCESS,,76,-0.08800452,-0.9084078,0.56041664,0.7003149,1.0,2019,"tags=20%, list=11%, signal=22%",
GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION,GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION,,87,-0.0805615,-0.9077032,0.553816,0.7011375,1.0,3177,"tags=25%, list=17%, signal=30%",
GOBP_FATTY_ACID_TRANSPORT,GOBP_FATTY_ACID_TRANSPORT,,115,-0.07286585,-0.9074629,0.5691383,0.70117676,1.0,7465,"tags=48%, list=41%, signal=80%",
GOBP_MEMBRANE_PROTEIN_PROTEOLYSIS,GOBP_MEMBRANE_PROTEIN_PROTEOLYSIS,,63,-0.09731747,-0.9071717,0.5747573,0.70133495,1.0,14273,"tags=87%, list=78%, signal=389%",
GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,,22,-0.15897584,-0.9069162,0.5557851,0.70143646,1.0,11292,"tags=77%, list=61%, signal=200%",
GOBP_GANGLIOSIDE_METABOLIC_PROCESS,GOBP_GANGLIOSIDE_METABOLIC_PROCESS,,27,-0.14857368,-0.9069029,0.5281385,0.70109093,1.0,12939,"tags=85%, list=70%, signal=287%",
GOBP_REGULATION_OF_PROTEIN_NEDDYLATION,GOBP_REGULATION_OF_PROTEIN_NEDDYLATION,,20,-0.17224157,-0.90680283,0.5614035,0.7009015,1.0,10630,"tags=75%, list=58%, signal=178%",
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,,52,-0.10663697,-0.90672797,0.5702306,0.70066994,1.0,13607,"tags=85%, list=74%, signal=324%",
GOBP_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS,GOBP_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS,,44,-0.11765608,-0.90616965,0.54043394,0.70123523,1.0,4530,"tags=36%, list=25%, signal=48%",
GOBP_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX,GOBP_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX,,15,-0.19615076,-0.90515584,0.5627451,0.70262575,1.0,4979,"tags=47%, list=27%, signal=64%",
GOBP_GLYCEROL_ETHER_METABOLIC_PROCESS,GOBP_GLYCEROL_ETHER_METABOLIC_PROCESS,,22,-0.1601067,-0.90436524,0.55040324,0.70362693,1.0,15451,"tags=100%, list=84%, signal=625%",
GOBP_ENDOTHELIAL_CELL_PROLIFERATION,GOBP_ENDOTHELIAL_CELL_PROLIFERATION,,160,-0.060253456,-0.9039524,0.58506227,0.703988,1.0,2006,"tags=17%, list=11%, signal=19%",
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE,GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE,,41,-0.114712566,-0.90281326,0.56808513,0.7055636,1.0,5073,"tags=39%, list=28%, signal=54%",
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS,GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS,,135,-0.06710286,-0.9026251,0.5606936,0.70550036,1.0,13625,"tags=81%, list=74%, signal=309%",
GOBP_MITOTIC_G2_DNA_DAMAGE_CHECKPOINT_SIGNALING,GOBP_MITOTIC_G2_DNA_DAMAGE_CHECKPOINT_SIGNALING,,36,-0.12550017,-0.9025678,0.564,0.70522505,1.0,14045,"tags=89%, list=76%, signal=375%",
GOBP_BARBED_END_ACTIN_FILAMENT_CAPPING,GOBP_BARBED_END_ACTIN_FILAMENT_CAPPING,,27,-0.14425363,-0.9015991,0.5996094,0.70653856,1.0,6888,"tags=52%, list=37%, signal=83%",
GOBP_MACROPHAGE_DIFFERENTIATION,GOBP_MACROPHAGE_DIFFERENTIATION,,70,-0.09138227,-0.90140957,0.5952849,0.706496,1.0,4895,"tags=36%, list=27%, signal=48%",
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION,GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION,,129,-0.0669599,-0.89975953,0.5739645,0.708922,1.0,7047,"tags=45%, list=38%, signal=72%",
GOBP_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS,GOBP_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS,,43,-0.11306599,-0.8977296,0.5905512,0.71214056,1.0,9902,"tags=65%, list=54%, signal=141%",
GOBP_POSITIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION,GOBP_POSITIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION,,23,-0.15523216,-0.8975993,0.582505,0.7119952,1.0,6745,"tags=52%, list=37%, signal=82%",
GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,,133,-0.067226894,-0.8973218,0.57459676,0.712115,1.0,11910,"tags=71%, list=65%, signal=201%",
GOBP_PROTEIN_LIPID_COMPLEX_ORGANIZATION,GOBP_PROTEIN_LIPID_COMPLEX_ORGANIZATION,,59,-0.09814829,-0.8959332,0.590535,0.7141406,1.0,2254,"tags=22%, list=12%, signal=25%",
GOBP_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY,GOBP_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY,,18,-0.1795902,-0.8955004,0.5750988,0.71452314,1.0,1810,"tags=28%, list=10%, signal=31%",
GOBP_KERATAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS,GOBP_KERATAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS,,18,-0.17209129,-0.89497834,0.575985,0.715057,1.0,12165,"tags=83%, list=66%, signal=246%",
GOBP_MITOCHONDRIAL_GENOME_MAINTENANCE,GOBP_MITOCHONDRIAL_GENOME_MAINTENANCE,,31,-0.13730763,-0.89426714,0.5910931,0.71588326,1.0,13498,"tags=87%, list=73%, signal=327%",
GOBP_NEURON_PROJECTION_REGENERATION,GOBP_NEURON_PROJECTION_REGENERATION,,56,-0.10125637,-0.8941169,0.582,0.7157658,1.0,14565,"tags=89%, list=79%, signal=428%",
GOBP_EPITHELIAL_CELL_APOPTOTIC_PROCESS,GOBP_EPITHELIAL_CELL_APOPTOTIC_PROCESS,,76,-0.084922485,-0.89394367,0.5661157,0.7157035,1.0,10303,"tags=64%, list=56%, signal=146%",
GOBP_INTERLEUKIN_5_PRODUCTION,GOBP_INTERLEUKIN_5_PRODUCTION,,19,-0.17029636,-0.8937296,0.567619,0.7157258,1.0,2680,"tags=32%, list=15%, signal=37%",
GOBP_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,GOBP_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,,95,-0.0791798,-0.8934086,0.58882236,0.7158975,1.0,11910,"tags=73%, list=65%, signal=205%",
GOBP_NEGATIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,GOBP_NEGATIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,,16,-0.19176531,-0.8919427,0.58316636,0.7181049,1.0,11420,"tags=81%, list=62%, signal=214%",
GOBP_INOSITOL_PHOSPHATE_METABOLIC_PROCESS,GOBP_INOSITOL_PHOSPHATE_METABOLIC_PROCESS,,42,-0.11449047,-0.89079505,0.5924453,0.7197077,1.0,9723,"tags=64%, list=53%, signal=136%",
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION,GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION,,77,-0.08677273,-0.89054537,0.5612648,0.7197617,1.0,16564,"tags=99%, list=90%, signal=989%",
GOBP_CARDIAC_LEFT_VENTRICLE_MORPHOGENESIS,GOBP_CARDIAC_LEFT_VENTRICLE_MORPHOGENESIS,,17,-0.17793685,-0.89024395,0.59619045,0.7199075,1.0,6468,"tags=53%, list=35%, signal=82%",
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY,GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY,,31,-0.13592492,-0.8900938,0.57377046,0.71980184,1.0,3438,"tags=32%, list=19%, signal=40%",
GOBP_POSITIVE_REGULATION_OF_T_CELL_MIGRATION,GOBP_POSITIVE_REGULATION_OF_T_CELL_MIGRATION,,37,-0.12682557,-0.88792753,0.6046025,0.7231817,1.0,4632,"tags=38%, list=25%, signal=50%",
GOBP_REGULATION_OF_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION,GOBP_REGULATION_OF_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION,,39,-0.12132821,-0.8871666,0.58502024,0.7241455,1.0,13336,"tags=85%, list=73%, signal=307%",
GOBP_BONE_MATURATION,GOBP_BONE_MATURATION,,27,-0.14043376,-0.8866806,0.5700197,0.7246327,1.0,6277,"tags=48%, list=34%, signal=73%",
GOBP_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS,GOBP_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS,,25,-0.14826526,-0.8862316,0.5879917,0.7250681,1.0,5370,"tags=44%, list=29%, signal=62%",
GOBP_L_AMINO_ACID_TRANSPORT,GOBP_L_AMINO_ACID_TRANSPORT,,92,-0.076887056,-0.88528126,0.5838384,0.7263213,1.0,12987,"tags=78%, list=71%, signal=265%",
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS,GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS,,389,-0.038426884,-0.8844092,0.5920792,0.7275129,1.0,4888,"tags=30%, list=27%, signal=40%",
GOBP_DETECTION_OF_TEMPERATURE_STIMULUS,GOBP_DETECTION_OF_TEMPERATURE_STIMULUS,,27,-0.1397561,-0.8841486,0.59879035,0.7275868,1.0,4246,"tags=37%, list=23%, signal=48%",
GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION,GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION,,135,-0.06659729,-0.8837575,0.5778252,0.7279195,1.0,13498,"tags=80%, list=73%, signal=298%",
GOBP_POSITIVE_REGULATION_OF_VASCULAR_PERMEABILITY,GOBP_POSITIVE_REGULATION_OF_VASCULAR_PERMEABILITY,,18,-0.17057638,-0.88353515,0.58739835,0.7279198,1.0,15258,"tags=100%, list=83%, signal=586%",
GOBP_INTERLEUKIN_4_PRODUCTION,GOBP_INTERLEUKIN_4_PRODUCTION,,33,-0.12723212,-0.8822485,0.59016395,0.7296789,1.0,2681,"tags=27%, list=15%, signal=32%",
GOBP_NEGATIVE_REGULATION_OF_TRANSPORTER_ACTIVITY,GOBP_NEGATIVE_REGULATION_OF_TRANSPORTER_ACTIVITY,,31,-0.13118811,-0.88063276,0.5703276,0.73209757,1.0,5898,"tags=45%, list=32%, signal=66%",
GOBP_POSITIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY,GOBP_POSITIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY,,23,-0.15288876,-0.8804079,0.60940695,0.7321001,1.0,2790,"tags=30%, list=15%, signal=36%",
GOBP_UROGENITAL_SYSTEM_DEVELOPMENT,GOBP_UROGENITAL_SYSTEM_DEVELOPMENT,,68,-0.090994604,-0.8796703,0.6102941,0.7329778,1.0,2661,"tags=24%, list=14%, signal=27%",
GOBP_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,GOBP_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,,77,-0.08440565,-0.87945557,0.5968992,0.7329712,1.0,12547,"tags=77%, list=68%, signal=240%",
GOBP_RESPONSE_TO_IMMOBILIZATION_STRESS,GOBP_RESPONSE_TO_IMMOBILIZATION_STRESS,,25,-0.14903189,-0.87916994,0.6205534,0.733104,1.0,3149,"tags=32%, list=17%, signal=39%",
GOBP_ENDOSOME_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT,GOBP_ENDOSOME_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT,,19,-0.16595908,-0.87888396,0.6380597,0.7332195,1.0,15343,"tags=100%, list=83%, signal=603%",
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,,71,-0.088404894,-0.8788244,0.5905512,0.7329436,1.0,12887,"tags=79%, list=70%, signal=263%",
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,,109,-0.07028923,-0.8788216,0.5869565,0.7325729,1.0,15251,"tags=90%, list=83%, signal=523%",
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,,105,-0.07350458,-0.87821233,0.5968689,0.7332413,1.0,13720,"tags=82%, list=75%, signal=321%",
GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY,GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY,,108,-0.07155706,-0.8761833,0.6030369,0.73635054,1.0,16062,"tags=94%, list=87%, signal=741%",
GOBP_NUTRIENT_STORAGE,GOBP_NUTRIENT_STORAGE,,94,-0.07812582,-0.8757256,0.6360153,0.7367349,1.0,4441,"tags=32%, list=24%, signal=42%",
GOBP_NEGATIVE_REGULATION_OF_BONE_REMODELING,GOBP_NEGATIVE_REGULATION_OF_BONE_REMODELING,,16,-0.18450001,-0.874982,0.6252427,0.7376425,1.0,2358,"tags=31%, list=13%, signal=36%",
GOBP_NEGATIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,GOBP_NEGATIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,,33,-0.13212967,-0.87425965,0.62033194,0.73850936,1.0,4263,"tags=36%, list=23%, signal=47%",
GOBP_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION,GOBP_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION,,37,-0.12140663,-0.87289494,0.60288066,0.74043113,1.0,9702,"tags=65%, list=53%, signal=137%",
GOBP_HYALURONAN_METABOLIC_PROCESS,GOBP_HYALURONAN_METABOLIC_PROCESS,,34,-0.12713693,-0.8726846,0.57505286,0.7404066,1.0,4699,"tags=38%, list=26%, signal=51%",
GOBP_INTERLEUKIN_12_PRODUCTION,GOBP_INTERLEUKIN_12_PRODUCTION,,63,-0.09552643,-0.8725426,0.5925197,0.7402916,1.0,2629,"tags=24%, list=14%, signal=28%",
GOBP_RESPONSE_TO_ATP,GOBP_RESPONSE_TO_ATP,,33,-0.12766294,-0.8719815,0.60728747,0.7408882,1.0,4345,"tags=36%, list=24%, signal=48%",
GOBP_VESICLE_DOCKING_INVOLVED_IN_EXOCYTOSIS,GOBP_VESICLE_DOCKING_INVOLVED_IN_EXOCYTOSIS,,39,-0.11876719,-0.87195027,0.619802,0.74056166,1.0,13383,"tags=85%, list=73%, signal=310%",
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY,GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY,,17,-0.17464256,-0.87153465,0.60649085,0.7409219,1.0,9774,"tags=71%, list=53%, signal=151%",
GOBP_LONG_CHAIN_FATTY_ACYL_COA_METABOLIC_PROCESS,GOBP_LONG_CHAIN_FATTY_ACYL_COA_METABOLIC_PROCESS,,25,-0.1434934,-0.8714363,0.63817096,0.7406944,1.0,4722,"tags=40%, list=26%, signal=54%",
GOBP_NEGATIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY,GOBP_NEGATIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY,,18,-0.16992022,-0.87043935,0.6138996,0.74204284,1.0,8118,"tags=61%, list=44%, signal=109%",
GOBP_POSITIVE_REGULATION_OF_TOR_SIGNALING,GOBP_POSITIVE_REGULATION_OF_TOR_SIGNALING,,77,-0.08663445,-0.8703722,0.60946745,0.7417777,1.0,15850,"tags=95%, list=86%, signal=683%",
GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS,GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS,,67,-0.091713175,-0.8702593,0.610998,0.74159336,1.0,14790,"tags=90%, list=80%, signal=456%",
GOBP_CELLULAR_RESPONSE_TO_ATP,GOBP_CELLULAR_RESPONSE_TO_ATP,,19,-0.1657786,-0.8702372,0.6264591,0.74124783,1.0,2763,"tags=32%, list=15%, signal=37%",
GOBP_RESPONSE_TO_INCREASED_OXYGEN_LEVELS,GOBP_RESPONSE_TO_INCREASED_OXYGEN_LEVELS,,25,-0.14658171,-0.8668991,0.6182573,0.7466611,1.0,3194,"tags=32%, list=17%, signal=39%",
GOBP_PROTEIN_LIPID_COMPLEX_ASSEMBLY,GOBP_PROTEIN_LIPID_COMPLEX_ASSEMBLY,,28,-0.13592939,-0.86560297,0.6284585,0.7485088,1.0,11955,"tags=79%, list=65%, signal=224%",
GOBP_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION,GOBP_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION,,42,-0.114881046,-0.8655875,0.6204239,0.7481538,1.0,12781,"tags=81%, list=69%, signal=265%",
GOBP_EXPORT_ACROSS_PLASMA_MEMBRANE,GOBP_EXPORT_ACROSS_PLASMA_MEMBRANE,,83,-0.08035268,-0.86460125,0.6089613,0.7494833,1.0,1632,"tags=17%, list=9%, signal=18%",
GOBP_SMOOTH_MUSCLE_CELL_DIFFERENTIATION,GOBP_SMOOTH_MUSCLE_CELL_DIFFERENTIATION,,66,-0.08933317,-0.8628913,0.651357,0.75203586,1.0,3937,"tags=30%, list=21%, signal=38%",
GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR,GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR,,104,-0.07254996,-0.86250836,0.6264591,0.75232226,1.0,10876,"tags=66%, list=59%, signal=161%",
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,,65,-0.09190138,-0.8609393,0.6074219,0.75461614,1.0,15859,"tags=95%, list=86%, signal=690%",
GOBP_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS,GOBP_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS,,39,-0.1164297,-0.8605818,0.61220473,0.75485015,1.0,6824,"tags=49%, list=37%, signal=77%",
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION,,74,-0.08532613,-0.86031735,0.61752987,0.754909,1.0,6888,"tags=46%, list=37%, signal=73%",
GOBP_REGULATION_OF_NEURON_MIGRATION,GOBP_REGULATION_OF_NEURON_MIGRATION,,51,-0.10149143,-0.85948443,0.62749004,0.7559525,1.0,14367,"tags=88%, list=78%, signal=402%",
GOBP_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS,GOBP_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS,,26,-0.14102072,-0.85907614,0.625,0.75625455,1.0,7314,"tags=54%, list=40%, signal=89%",
GOBP_CELLULAR_RESPONSE_TO_ESTROGEN_STIMULUS,GOBP_CELLULAR_RESPONSE_TO_ESTROGEN_STIMULUS,,18,-0.16726235,-0.8578851,0.6359918,0.7579174,1.0,11232,"tags=78%, list=61%, signal=200%",
GOBP_REGULATION_OF_CHOLESTEROL_STORAGE,GOBP_REGULATION_OF_CHOLESTEROL_STORAGE,,17,-0.17203017,-0.85759544,0.6208252,0.75803435,1.0,9822,"tags=71%, list=53%, signal=151%",
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS,GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS,,19,-0.1632977,-0.8573077,0.6297071,0.7581465,1.0,13456,"tags=89%, list=73%, signal=333%",
GOBP_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT,GOBP_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT,,31,-0.12877049,-0.85723144,0.6198347,0.75788814,1.0,14248,"tags=90%, list=77%, signal=400%",
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,,201,-0.051241327,-0.85715216,0.6433121,0.75763136,1.0,14532,"tags=84%, list=79%, signal=396%",
GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,,62,-0.09360543,-0.8568093,0.6254682,0.75783294,1.0,3328,"tags=27%, list=18%, signal=33%",
GOBP_AMINOGLYCAN_METABOLIC_PROCESS,GOBP_AMINOGLYCAN_METABOLIC_PROCESS,,97,-0.0741734,-0.8564916,0.64271843,0.758015,1.0,5280,"tags=36%, list=29%, signal=50%",
GOBP_CERAMIDE_TRANSPORT,GOBP_CERAMIDE_TRANSPORT,,17,-0.16929293,-0.85583794,0.6214149,0.7587112,1.0,5545,"tags=47%, list=30%, signal=67%",
GOBP_GLUTAMATE_METABOLIC_PROCESS,GOBP_GLUTAMATE_METABOLIC_PROCESS,,34,-0.12387803,-0.855688,0.62781185,0.75857174,1.0,3677,"tags=32%, list=20%, signal=40%",
GOBP_NEGATIVE_REGULATION_OF_TISSUE_REMODELING,GOBP_NEGATIVE_REGULATION_OF_TISSUE_REMODELING,,21,-0.1577339,-0.85407794,0.6147541,0.7609771,1.0,2358,"tags=29%, list=13%, signal=33%",
