tissue,cell_type,go_term,NES,FDR
Skin,basal cell of epidermis,Multivesicular Body Organization (GO:0036257),-1.0759467487042094,1.0
Skin,basal cell of epidermis,Regulation Of DNA Binding (GO:0051101),-1.0755750754449875,1.0
Skin,basal cell of epidermis,Regulation Of Response To Biotic Stimulus (GO:0002831),-1.0738515752689668,1.0
Skin,basal cell of epidermis,Positive Regulation Of Interleukin-1 Production (GO:0032732),-1.0728755712784863,1.0
Skin,basal cell of epidermis,Ras Protein Signal Transduction (GO:0007265),1.0728566633225638,1.0
Skin,basal cell of epidermis,Negative Regulation Of JNK Cascade (GO:0046329),-1.072121628284778,1.0
Skin,basal cell of epidermis,Regulation Of Epithelial To Mesenchymal Transition (GO:0010717),-1.071989405027924,1.0
Skin,basal cell of epidermis,Regulation Of DNA Metabolic Process (GO:0051052),-1.0717420270045042,1.0
Skin,basal cell of epidermis,Melanosome Assembly (GO:1903232),-1.0717205246855506,1.0
Skin,basal cell of epidermis,Metal Ion Transport (GO:0030001),-1.071396936184114,1.0
Skin,basal cell of epidermis,Potassium Ion Transmembrane Transport (GO:0071805),-1.0712948983752786,1.0
Skin,basal cell of epidermis,Memory (GO:0007613),-1.0708240815148828,1.0
Skin,basal cell of epidermis,Positive Regulation Of Mitotic Cell Cycle (GO:0045931),1.0707530750676766,1.0
Skin,basal cell of epidermis,Kidney Development (GO:0001822),1.0702718430460076,1.0
Skin,basal cell of epidermis,Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029),-1.069312925736604,1.0
Skin,basal cell of epidermis,Signal Transduction By P53 Class Mediator (GO:0072331),1.0688475957025037,1.0
Skin,basal cell of epidermis,Substantia Nigra Development (GO:0021762),1.06871534941102,1.0
Skin,basal cell of epidermis,Protein Localization To Chromosome (GO:0034502),-1.0684519548770308,1.0
Skin,basal cell of epidermis,Positive Regulation Of Cell Projection Organization (GO:0031346),1.0682571898155078,1.0
Skin,basal cell of epidermis,Positive Regulation Of Endocytosis (GO:0045807),-1.067504275325203,1.0
Skin,basal cell of epidermis,Calcium-Mediated Signaling (GO:0019722),-1.0658105423132422,1.0
Skin,basal cell of epidermis,Histone mRNA Metabolic Process (GO:0008334),-1.0655632388545015,1.0
Skin,basal cell of epidermis,Plasma Membrane Bounded Cell Projection Organization (GO:0120036),-1.0653928369132384,1.0
Skin,basal cell of epidermis,mRNA Splice Site Recognition (GO:0006376),-1.0653781961902604,1.0
Skin,basal cell of epidermis,Regulation Of Response To External Stimulus (GO:0032101),-1.064331553435307,1.0
Skin,basal cell of epidermis,Embryonic Limb Morphogenesis (GO:0030326),-1.0631911266487717,1.0
Skin,basal cell of epidermis,Mitotic G2 DNA Damage Checkpoint Signaling (GO:0007095),-1.062606589093389,1.0
Skin,basal cell of epidermis,Nucleocytoplasmic Transport (GO:0006913),-1.061872125732653,1.0
Skin,basal cell of epidermis,Protein K48-linked Deubiquitination (GO:0071108),-1.060296882381956,1.0
Skin,basal cell of epidermis,Receptor Signaling Pathway Via STAT (GO:0097696),1.0592686438406982,1.0
Skin,basal cell of epidermis,Protein Localization To Plasma Membrane (GO:0072659),-1.0583317311322586,1.0
Skin,basal cell of epidermis,Cellular Response To Decreased Oxygen Levels (GO:0036294),-1.0582030160925435,1.0
Skin,basal cell of epidermis,Regulation Of Proteolysis (GO:0030162),-1.0572657321254255,1.0
Skin,basal cell of epidermis,Plasma Membrane Organization (GO:0007009),-1.0562659269285215,1.0
Skin,basal cell of epidermis,Regulation Of DNA Repair (GO:0006282),-1.0555798000661432,1.0
Skin,basal cell of epidermis,Protein N-linked Glycosylation Via Asparagine (GO:0018279),-1.0524087874926888,1.0
Skin,basal cell of epidermis,rRNA Processing (GO:0006364),-1.0516629328253972,1.0
Skin,basal cell of epidermis,Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015),-1.0515924184012178,1.0
Skin,basal cell of epidermis,Synaptic Vesicle Endocytosis (GO:0048488),-1.0513648498018275,1.0
Skin,basal cell of epidermis,Positive Regulation Of DNA Repair (GO:0045739),-1.0512931915844017,1.0
Skin,basal cell of epidermis,Cartilage Development (GO:0051216),1.0504234592987094,1.0
Skin,basal cell of epidermis,Protein Modification By Small Protein Removal (GO:0070646),-1.0500857825456955,1.0
Skin,basal cell of epidermis,Regulation Of Phagocytosis (GO:0050764),-1.0499486331879702,1.0
Skin,basal cell of epidermis,TOR Signaling (GO:0031929),1.0482536839002563,1.0
Skin,basal cell of epidermis,Intracellular Glucose Homeostasis (GO:0001678),-1.0482394447453751,1.0
Skin,basal cell of epidermis,Regulation Of Autophagosome Assembly (GO:2000785),-1.0470137302791236,1.0
Skin,basal cell of epidermis,Protein Localization To Cell Periphery (GO:1990778),-1.0470053928738472,1.0
Skin,basal cell of epidermis,mRNA Destabilization (GO:0061157),1.0468288471941158,1.0
Skin,basal cell of epidermis,Dephosphorylation (GO:0016311),1.0464458664883034,1.0
Skin,basal cell of epidermis,Cell Chemotaxis (GO:0060326),-1.0460602165066342,1.0
Skin,basal cell of epidermis,Epidermis Development (GO:0008544),1.0460179957952294,1.0
Skin,basal cell of epidermis,Positive Regulation Of Protein Phosphorylation (GO:0001934),1.0459969499744954,1.0
Skin,basal cell of epidermis,Positive Regulation Of Intracellular Signal Transduction (GO:1902533),1.0447686082438767,1.0
Skin,basal cell of epidermis,Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039),1.0446170765340743,1.0
Skin,basal cell of epidermis,Regulation Of Cell Adhesion (GO:0030155),1.044356359303502,1.0
Skin,basal cell of epidermis,Negative Regulation Of Cellular Component Organization (GO:0051129),-1.044247688038904,1.0
Skin,basal cell of epidermis,Negative Regulation Of Macromolecule Metabolic Process (GO:0010605),-1.043736636534209,1.0
Skin,basal cell of epidermis,Positive Regulation Of Dephosphorylation (GO:0035306),-1.043335153043686,1.0
Skin,basal cell of epidermis,Organic Hydroxy Compound Transport (GO:0015850),1.0428345734025448,1.0
Skin,basal cell of epidermis,Regulation Of Cell Morphogenesis (GO:0022604),-1.042482946371795,1.0
Skin,basal cell of epidermis,Regulation Of Phosphorylation (GO:0042325),-1.0421193655037906,1.0
Skin,basal cell of epidermis,Acylglycerol Metabolic Process (GO:0006639),-1.041791685018744,1.0
Skin,basal cell of epidermis,Regulation Of Early Endosome To Late Endosome Transport (GO:2000641),-1.0417308325772372,1.0
Skin,basal cell of epidermis,Regulation Of Defense Response (GO:0031347),-1.0415259281466067,1.0
Skin,basal cell of epidermis,ncRNA Catabolic Process (GO:0034661),-1.041355378566309,1.0
Skin,basal cell of epidermis,Phosphatidic Acid Metabolic Process (GO:0046473),1.040570705833124,1.0
Skin,basal cell of epidermis,Positive Regulation Of Protein Binding (GO:0032092),1.0389068434100486,1.0
Skin,basal cell of epidermis,Calcium Ion Transport (GO:0006816),1.0382030695444209,1.0
Skin,basal cell of epidermis,Sodium Ion Transmembrane Transport (GO:0035725),1.0380398747617965,1.0
Skin,basal cell of epidermis,Positive Regulation Of Immune Response (GO:0050778),-1.0369117320238506,1.0
Skin,basal cell of epidermis,Regulation Of Cellular Response To Stress (GO:0080135),-1.0353789774284448,1.0
Skin,basal cell of epidermis,Negative Regulation Of TOR Signaling (GO:0032007),1.0351926401986555,1.0
Skin,basal cell of epidermis,Translation (GO:0006412),-1.034600075857903,1.0
Skin,basal cell of epidermis,Zymogen Activation (GO:0031638),-1.0342202333779515,1.0
Skin,basal cell of epidermis,Positive Regulation Of Organelle Assembly (GO:1902117),-1.0341376109991969,1.0
Skin,basal cell of epidermis,Regulation Of Cell Cycle (GO:0051726),-1.033771762746853,1.0
Skin,basal cell of epidermis,Endosome Transport Via Multivesicular Body Sorting Pathway (GO:0032509),1.0335520331014028,1.0
Skin,basal cell of epidermis,Positive Regulation Of JUN Kinase Activity (GO:0043507),1.032983626144838,1.0
Skin,basal cell of epidermis,Embryonic Organ Morphogenesis (GO:0048562),-1.032199007892801,1.0
Skin,basal cell of epidermis,Neuron Differentiation (GO:0030182),-1.0313871781726525,1.0
Skin,basal cell of epidermis,Negative Regulation Of Lipid Biosynthetic Process (GO:0051055),-1.0309131254891315,1.0
Skin,basal cell of epidermis,Cellular Response To UV (GO:0034644),-1.0307731347531326,1.0
Skin,basal cell of epidermis,Vesicle Organization (GO:0016050),1.030419611799631,1.0
Skin,basal cell of epidermis,Regulation Of Tumor Necrosis Factor Production (GO:0032680),-1.029889311075195,1.0
Skin,basal cell of epidermis,Protein Acylation (GO:0043543),-1.029526004714523,1.0
Skin,basal cell of epidermis,Chondrocyte Differentiation (GO:0002062),1.0286298818854702,1.0
Skin,basal cell of epidermis,Regulation Of Cell-Substrate Junction Assembly (GO:0090109),1.0282307250916345,1.0
Skin,basal cell of epidermis,Water-Soluble Vitamin Metabolic Process (GO:0006767),-1.0278780901689926,1.0
Skin,basal cell of epidermis,Endodermal Cell Differentiation (GO:0035987),-1.027563799210271,1.0
Skin,basal cell of epidermis,Regulation Of Lamellipodium Assembly (GO:0010591),1.0274535655859125,1.0
Skin,basal cell of epidermis,Protein Export From Nucleus (GO:0006611),1.0272458247493166,1.0
Skin,basal cell of epidermis,Regulation Of DNA Replication (GO:0006275),-1.026900458857836,1.0
Skin,basal cell of epidermis,Positive Regulation Of Cell Migration (GO:0030335),1.026783819857425,1.0
Skin,basal cell of epidermis,protein-DNA Complex Assembly (GO:0065004),-1.0267007122581853,1.0
Skin,basal cell of epidermis,Regulation Of Neuron Projection Development (GO:0010975),-1.02631076546766,1.0
Skin,basal cell of epidermis,Regulation Of JUN Kinase Activity (GO:0043506),1.0258414467097643,1.0
Skin,basal cell of epidermis,Positive Regulation Of Protein Tyrosine Kinase Activity (GO:0061098),1.0254555690519374,1.0
Skin,basal cell of epidermis,rRNA Metabolic Process (GO:0016072),-1.02530748158462,1.0
Skin,basal cell of epidermis,Ribosome Assembly (GO:0042255),-1.0251515417522352,1.0
Skin,basal cell of epidermis,Positive Regulation Of Signal Transduction (GO:0009967),-1.0244102126823058,1.0
Skin,basal cell of epidermis,Positive Regulation Of Type I Interferon Production (GO:0032481),-1.023352968959606,1.0
Skin,basal cell of epidermis,Negative Regulation Of Signal Transduction (GO:0009968),-1.0217688851889917,1.0
Skin,basal cell of epidermis,Neuron Development (GO:0048666),-1.021692698684468,1.0
Skin,basal cell of epidermis,Cellular Response To Oxygen-Containing Compound (GO:1901701),1.0207332829630096,1.0
Skin,basal cell of epidermis,Regulation Of Interleukin-1 Beta Production (GO:0032651),-1.0199472771455684,1.0
Skin,basal cell of epidermis,Cellular Response To Interleukin-1 (GO:0071347),-1.0197142266870212,1.0
Skin,basal cell of epidermis,Receptor-Mediated Endocytosis (GO:0006898),-1.0189871020170973,1.0
Skin,basal cell of epidermis,Response To Nutrient Levels (GO:0031667),-1.018438688044565,1.0
Skin,basal cell of epidermis,T Cell Differentiation (GO:0030217),-1.018157015283665,1.0
Skin,basal cell of epidermis,Organonitrogen Compound Biosynthetic Process (GO:1901566),1.0178823688129828,1.0
Skin,basal cell of epidermis,Regulation Of Stress-Activated MAPK Cascade (GO:0032872),-1.0176276083043982,1.0
Skin,basal cell of epidermis,Nitrogen Compound Transport (GO:0071705),-1.016663550256322,1.0
Skin,basal cell of epidermis,Cellular Response To Chemical Stress (GO:0062197),-1.014004590044861,1.0
Skin,basal cell of epidermis,Interleukin-1-Mediated Signaling Pathway (GO:0070498),-1.013305522123384,1.0
Skin,basal cell of epidermis,Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122),-1.01296210268488,1.0
Skin,basal cell of epidermis,Intracellular Protein Transport (GO:0006886),-1.0128941570772072,1.0
Skin,basal cell of epidermis,Negative Regulation Of Cellular Biosynthetic Process (GO:0031327),1.0127211794105764,1.0
Skin,basal cell of epidermis,Lamellipodium Organization (GO:0097581),-1.012244537632891,1.0
Skin,basal cell of epidermis,Regulation Of Secretion By Cell (GO:1903530),1.011465593026866,1.0
Skin,basal cell of epidermis,Cholesterol Metabolic Process (GO:0008203),-1.011062470881683,1.0
Skin,basal cell of epidermis,Ribosomal Small Subunit Biogenesis (GO:0042274),-1.0108428093327748,1.0
Skin,basal cell of epidermis,Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902235),-1.0096435626109797,1.0
Skin,basal cell of epidermis,Protein Palmitoylation (GO:0018345),-1.008017768869084,1.0
Skin,basal cell of epidermis,Cellular Response To Light Stimulus (GO:0071482),-1.0074447676437452,1.0
Skin,basal cell of epidermis,Purine Ribonucleoside Triphosphate Metabolic Process (GO:0009205),1.007438590223957,1.0
Skin,basal cell of epidermis,Sulfur Compound Catabolic Process (GO:0044273),-1.0068506084300142,1.0
Skin,basal cell of epidermis,Positive Regulation Of Secretion By Cell (GO:1903532),-1.0067738836976068,1.0
Skin,basal cell of epidermis,Response To Organic Cyclic Compound (GO:0014070),-1.0066711857827852,1.0
Skin,basal cell of epidermis,Regulation Of Interleukin-12 Production (GO:0032655),1.0064364645107786,1.0
Skin,basal cell of epidermis,Negative Regulation Of Multicellular Organismal Process (GO:0051241),1.0055123396826613,1.0
Skin,basal cell of epidermis,Golgi To Plasma Membrane Protein Transport (GO:0043001),-1.0049366672354707,1.0
Skin,basal cell of epidermis,Protein Ubiquitination (GO:0016567),-1.004928961859603,1.0
Skin,basal cell of epidermis,Negative Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046426),-1.0033094323569465,1.0
Skin,basal cell of epidermis,Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558),1.0029076109499293,1.0
Skin,basal cell of epidermis,Calcium Ion Homeostasis (GO:0055074),1.002821467404743,1.0
Skin,basal cell of epidermis,Regulation Of Interferon-Beta Production (GO:0032648),-1.0024235615451,1.0
Skin,basal cell of epidermis,Establishment Or Maintenance Of Apical/Basal Cell Polarity (GO:0035088),-1.002109808189375,1.0
Skin,basal cell of epidermis,Protein Localization (GO:0008104),-1.001666524269184,1.0
Skin,basal cell of epidermis,Peroxisome Organization (GO:0007031),1.001590598241156,1.0
Skin,basal cell of epidermis,Negative Regulation Of Protein Kinase Activity (GO:0006469),1.001477076920112,1.0
Skin,basal cell of epidermis,Microtubule Polymerization (GO:0046785),1.0011912687871252,1.0
Skin,basal cell of epidermis,Protein Import Into Nucleus (GO:0006606),1.0002981170547456,1.0
Skin,basal cell of epidermis,Nuclear Transport (GO:0051169),-1.0002648322141754,1.0
Skin,basal cell of epidermis,Positive Regulation Of Receptor Signaling Pathway Via STAT (GO:1904894),-0.9996592547593682,1.0
Skin,basal cell of epidermis,RNA Catabolic Process (GO:0006401),-0.9993664758708858,1.0
Skin,basal cell of epidermis,Steroid Metabolic Process (GO:0008202),-0.9993255647285694,1.0
Skin,basal cell of epidermis,Cellular Response To Molecule Of Bacterial Origin (GO:0071219),-0.9984454026899504,1.0
Skin,basal cell of epidermis,mRNA Processing (GO:0006397),-0.9978501335883856,1.0
Skin,basal cell of epidermis,Epithelial Tube Morphogenesis (GO:0060562),-0.9972566854817728,1.0
Skin,basal cell of epidermis,Regulation Of Protein Kinase B Signaling (GO:0051896),-0.9972239467866092,1.0
Skin,basal cell of epidermis,Modulation Of Chemical Synaptic Transmission (GO:0050804),-0.9964276629412,1.0
Skin,basal cell of epidermis,Blood Vessel Morphogenesis (GO:0048514),-0.9962899158855946,1.0
Skin,basal cell of epidermis,Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),-0.99622543193998,1.0
Skin,basal cell of epidermis,Telomere Maintenance (GO:0000723),-0.9958497570071978,1.0
Skin,basal cell of epidermis,Response To Lipid (GO:0033993),-0.9955979555653648,1.0
Skin,basal cell of epidermis,Nuclear Export (GO:0051168),0.995525259064406,1.0
Skin,basal cell of epidermis,Mitochondrial Membrane Organization (GO:0007006),-0.9951430974177968,1.0
Skin,basal cell of epidermis,Heterochromatin Formation (GO:0031507),-0.99388380187966,1.0
Skin,basal cell of epidermis,Phosphate-Containing Compound Metabolic Process (GO:0006796),0.9936104335210028,1.0
Skin,basal cell of epidermis,Extracellular Matrix Organization (GO:0030198),-0.9931047756046818,1.0
Skin,basal cell of epidermis,Sphingolipid Biosynthetic Process (GO:0030148),-0.9927373499374677,1.0
Skin,basal cell of epidermis,Positive Regulation Of Glucose Import (GO:0046326),-0.9925652118488218,1.0
Skin,basal cell of epidermis,Cellular Response To Ketone (GO:1901655),0.9923324439786616,1.0
Skin,basal cell of epidermis,Positive Regulation Of Cellular Component Biogenesis (GO:0044089),-0.9919000526548264,1.0
Skin,basal cell of epidermis,Negative Regulation Of Cell Growth (GO:0030308),0.9916757667259732,1.0
Skin,basal cell of epidermis,Protein N-linked Glycosylation (GO:0006487),-0.9916184040754014,1.0
Skin,basal cell of epidermis,Regulation Of TOR Signaling (GO:0032006),0.9916103676640002,1.0
Skin,basal cell of epidermis,Cardiac Ventricle Morphogenesis (GO:0003208),-0.9911671924574031,1.0
Skin,basal cell of epidermis,Dicarboxylic Acid Metabolic Process (GO:0043648),0.9908120888020552,1.0
Skin,basal cell of epidermis,Sprouting Angiogenesis (GO:0002040),-0.9876074820799754,1.0
