__mclCluster,EnrichmentMap::-log10(pvalue) (noncon_human_down),EnrichmentMap::-log10(pvalue)*sign(NES) (noncon_human_down),EnrichmentMap::-log10(pvalue)_max,EnrichmentMap::Colouring (noncon_human_down),EnrichmentMap::ES (noncon_human_down),EnrichmentMap::fdr_qvalue (noncon_human_down),EnrichmentMap::fwer_qvalue (noncon_human_down),EnrichmentMap::Genes,EnrichmentMap::GS_DESCR,EnrichmentMap::gs_size,EnrichmentMap::GS_Type,EnrichmentMap::Name,EnrichmentMap::NES (noncon_human_down),EnrichmentMap::pvalue (noncon_human_down),name,selected,shared name
8,2.7050079566407099,2.7050079566407099,2.7050079566407099,0.99802761340000001,,1.1536118999999999E-2,,TRNT1|ATG12|ADAMTS4|ADAMTS5|MAP1B|PAFAH1B1|GABARAPL1|CDK1|COL6A1|PEX14|CKAP5|INSR|TRIM58|PIK3C3|PIK3R4|CTSS|PPP1CA|KLK5|EIF4E2|KLK7|FLOT1|RUBCNL|MMP7|GIGYF2|PLAAT1|WIPI2|PLAAT3|CECR2|IRAK3|KCNK13|ABCE1|DENR|DYRK3|DEDD2|EIF2D|GCN1|GTPBP2|HBS1L|KIF19|KIF9|DNASE2|KLC1|DNASE2B|MAP4|MCTS1|MRRF|MTRFR|CLN3|PELO|PLIN2|PLIN3|PTRH1|ETF1|RNF14|ACTN2|EXOG|RNF25|RRP7A|SAYSD1|SKIC2|SKIC3|FOXL2|TCF25|USP10|ARF6|VRK1|ZFAND1|GSPT1|GSPT2|MMP12|PRKCA|CLTC|TNF|TRPV4|SYNJ1|VCP|PYM1|EXOC8|GABARAPL2|GAK|GBF1|ARID1A|ARID2|ATR|GOLGA2|MFSD8|SCAF8|SKIC8|SUPT16H|PIK3CA|WASHC1|WASHC2C|SARM1|VPS54|ACIN1|NEK6|AKAP8L|TRAF2|ATXN7|AVIL|NAPA|C3|NSF|CTDNEP1|KAT5|CCSAP|NAV3|TRIM21|DNASE1L3|PNPLA2|KIF18A|PLK1|KIF18B|RACK1|KIF2A|KIF2C|MAP1S|MAPRE2|DNAJC17|LRP1|DDR2|SMAD7|TGFB3|HSPA2|SMARCA4|SMARCB1|SMARCC1|SMARCC2|SPAST|SPTBN5|SMARCD1|SMARCD2|SMARCD3|SPTBN1|SMARCE1|C1QA|C1QB|C1QC|STX17|STX5|UBQLN4|HSPA8|TPX2|TAOK1|TMOD3|APAF1|UVRAG|AURKB|VTI1B|DUSP3|EPHA4|FAP|CIDEA|FURIN|EIF5A|APC|DFFA|APC2|DFFB|PIK3R1|ASCC2|ASCC3|CRACD|PPP1R9B|STAT3|TGFB1|TREM2|FGFR4|STMN1|GATA5|LIMA1|ADAM10|ADAM8|ADD2|SEMA5A|FAF2|ASB2|IL6|DDIT4|PRSS1|PRSS2|MYC|CFL1|VIL1|NMNAT1|ATAD2|ATAD2B|SETX|KIF14|PPP1R10|KLHDC10|PRKAA2|HPN|CTSG|CX3CL1|GRWD1|CX3CR1|H2AC25|LTN1|MAP1A|NEMF|PEX10|PEX12|DPP4|PLK3|ELANE|EPS8|PRICKLE1|F2RL1|AURKA|SHFL|ZMPSTE24|BAX|FER|HMGA1|BNIP3|BOK|TFIP11|NFE2|CHMP4A|CHMP4B|CIB1|DMTN|RPL23|RCHY1|IL1B|SET|ACVR1C|ADAM15|ADAMTS15|SSRP1|ADD1|ADD3|ADGRB3|APEH|ASPH|BBOF1|BLCAP|UPF1|BMERB1|C1QL1|CAMSAP2|ITGB1|CAPG|CAPN10|CAPZA1|CAPZA2|CAPZA3|CAPZB|CARMIL1|CARMIL2|ENDOG|CCDC88C|ITGAM|CFL2|CKAP2|CST3|CTSV|DKK1|DNAJC6|DSTN|EEF2K|EIF5A2|EIF5AL1|FGF13|FLII|FSCN1|MMP3|GAS2L1|GAS2L2|MMP14|GPER1|GSN|MMP2|HDGFL3|HEMK1|HDAC6|IGF1R|DICER1|IQSEC1|JMJD4|KIF21A|KIF24|KLK4|LAMC1|LCP1|TRIP4|LMOD1|LMOD2|ELAC1|LMOD3|NEDD9|MAP4K4|MELTF|MICAL1|MICAL2|MICAL3|IRGM|MID1|MID1IP1|MMP1|MMP10|RDX|MMP11|MMP13|MMP15|MMP19|MMP20|MTPN|NEMP1|MYLK3|PLG|PRKCB|NAPB|NCKAP5|NCKAP5L|NES|NGEF|NOXO1|OGFOD1|PBXIP1|PLEKHH2|PLXNC1|ERN2|RECK|RSPH6A|SCAF4|RAC1|SCIN|ZNF598|RAC2|SH3BP1|SH3PXD2B|HSF1|SLN|MMP9|SNAI2|SPECC1L|SPEF1|SPTA1|SPTAN1|SPTB|SPTBN2|SPTBN4|STMN2|STMN3|STMN4|ENG|STON1|SVIL|TGFBR1|TIMP3|TMOD1|TMOD2|TMOD4|TMPRSS6|TPSAB1|TRIM54|KATNB1|TRIOBP|TTBK2|TWF1|TWF2|VANGL2|VILL|WDR47|WNK1|PEX5|PIF1|SWAP70|TGFB2|ADRB2|AFG2B|PDXP|ANKZF1|ATG5|WDR1|ATP2A2|CALCOCO2|CALM1|SHARPIN|CDK5RAP3|CHMP1A|CHMP1B|CHMP2A|CHMP2B|CHMP3|CHMP4C|CHMP5|CHMP6|CHMP7|CLEC16A|CTSK|DDRGK1|DIAPH3|CLASP1|CLASP2|DCTN1|ELP6|EPG5|FYCO1|GABARAP|KIF5B|LAMP2|LIX1|LIX1L|DDR1|MAP1LC3A|MAP1LC3B|MAP1LC3B2|MAP1LC3C|MCOLN1|PEX2|PHF23|IST1|GFM2|ATG14|BECN1|RUBCN|SMCR8|CHKA|SNAP29|SNAPIN|PDPN|SNX14|PLEK|ABCC8|ARHGEF2|TBC1D25|TECPR1|TMEM39A|TOM1|MRPL58|TSG101|UBQLN1|UFL1|VAMP8|VIPAS39|CMA1|VMP1|VPS16|UFSP2|VPS33A|VPS33B|VPS4A|VPS4B|MTIF2|VTA1|MTIF3|MTRF1|MMP8|MTRF1L|MTRES1|LPIN1|PRKAA1|TOP2A,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CELLULAR_COMPONENT_DISASSEMBLY,456,ENR,GOBP_CELLULAR_COMPONENT_DISASSEMBLY,1,1.9723865999999998E-3,GOBP_CELLULAR_COMPONENT_DISASSEMBLY,FALSE,GOBP_CELLULAR_COMPONENT_DISASSEMBLY
2,2.71432976660709,2.71432976660709,2.71432976660709,1,,2.1792458000000001E-2,,NEK2|NEK7|DLG1|HSPA1B|NCOR1|ARHGEF10|CENPE|CCDC61|RAN|CENPH|CEP120|CCNB1|CEP192|PKD1|CEP72|DLGAP5|CHD3|SUN2|CKAP5|TACC1|GTF2B|TACC2|HAUS1|SMC3|HAUS2|HAUS3|HAUS4|HAUS5|CEP63|HAUS6|HAUS7|HAUS8|KIF11|KIF15|MAP9|NDC80|TNKS|NUP62|OFD1|PLK3|PDE4DIP|PLK2|PRICKLE1|POC1A|AURKA|SAC3D1|SASS6|SPICE1|STIL|WDR62|GNAI1|CHMP4A|CHMP4B|RNF4|SENP6|SUGT1|MAP4|PTEN|LSM14A|RHOA|INTS13|CLTC|MYH9|CSNK1D|VCP|ABRAXAS1|GOLGA2|AUNIP|RIPOR2|SBDS|BIRC5|CDCA8|ESPL1|INCENP|BORA|NEK6|NUF2|MAPK15|SPC25|TACC3|TTK|ZNF207|BCAS2|AAAS|POLDIP2|ABRAXAS2|INO80|ANKRD53|AFG2B|ASPM|AURKC|BCCIP|CCDC66|CCDC69|CEP126|CCNB2|DCTN6|EFHC1|EML1|CCSAP|FAM110A|FSD1|KIZ|PTPA|RAB11A|RAE1|TBCE|TRIM36|CEP97|DRG1|DYNC1H1|EML3|CHEK2|CHMP1A|PARP3|CHMP1B|CHMP2A|FLNA|CHMP2B|CHMP3|GPSM2|CHMP4C|HDAC3|CHMP5|CHMP6|PLK1|CHMP7|KIF23|RANGRF|KIF2A|KIF4A|KIF4B|KIFC1|CLASP1|KNSTRN|CLASP2|KPNB1|LZTS2|DCTN1|DCTN2|MAP10|MAP1S|MAPRE1|MAPRE2|MAPRE3|PPP2R1A|MISP|RPS3|MYBL2|MZT1|NTMT1|KIF3B|NUDC|LIMK2|PPP2R1B|PRC1|PSRC1|SPAST|KASH5|RACGAP1|RCC1|RGS14|RMDN1|SEPTIN1|SKA2|SMC1A|SPAG5|PLK5|STAG1|STAG2|STARD9|HNRNPU|PDCD6IP|HSPA1A|TPX2|TUBB1|TUBB8|TUBG1|TUBG2|TUBGCP2|ILK|TUBGCP3|TUBGCP4|TUBGCP5|TUBGCP6|WRAP73|UVRAG|ATRX|AURKB|NUMA1|PCNT|SKA1|SKA3|UHRF1|TPPP|TPR|TUBB|CDC20|EZR|FBXO5|STMN1|WASHC5|DCAF13|VPS4B|DDB1|PIBF1|MLH1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_SPINDLE_ORGANIZATION,207,ENR,GOBP_SPINDLE_ORGANIZATION,1,0,GOBP_SPINDLE_ORGANIZATION,FALSE,GOBP_SPINDLE_ORGANIZATION
21,2.71432976660709,2.71432976660709,2.71432976660709,1,,1.3008810000000001E-2,,TAF1|TAF11|TAF13|TAF1B|TAF1C|TAF1L|TAF3|TAF4B|TAF7L|TAF8|TBP|BAZ2A|BDP1|THRA|BRF1|BRF2|CAND1|UBTF|WNT10B|CREB1|HMGB1|DR1|GTF2A1|GTF2A2|GTF2B|MED1|MED10|MED11|MED14|MED15|MED16|MED17|MED18|MED19|MED20|MED21|MED22|MED23|MED24|MED25|MED26|MED27|MED28|MED29|MED30|MED31|MED4|MED6|MED7|MED8|MED9|POLR1E|SMARCA4|ESR1|SMARCB1|TAF2|TAF4|TAF5|TAF10|TAF6|TAF12|TAF7|TP53|TAF6L|TAF9|NFKBIZ|PSMC6|RRN3,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY,68,ENR,GOBP_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY,1,0,GOBP_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY,FALSE,GOBP_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY
3,2.71432976660709,2.71432976660709,2.71432976660709,1,,1.1238251E-3,,HIF1A|HK2|ADCY10|MTMR8|AKT1|ATP5IF1|ATG12|ATG2A|EPM2A|GSK3A|PRKAA2|MTOR|UCHL1|PIK3C3|PIK3R4|PIP4K2A|PIP4K2B|PIP4K2C|ATP13A2|TIGAR|TP53|BNIP3|WDR45|BNIP3L|WIPI1|CDK5|CDK5R1|DCN|DNM1L|NUPR1|CLN3|PINK1|FEZ1|SH3GLB1|HDAC6|NPC1|HTRA2|HUWE1|RAB3GAP1|RAB3GAP2|SPTLC1|SPTLC2|IRGM|KDR|EXOC1|ATP6V0C|EXOC4|EXOC8|GBA1|MOAP1|IL4|MTM1|HTT|MUL1|PIK3CA|CSNK2A1|PRKACA|PARL|LRRK2|LYPLA1|ZDHHC19|PIM2|POLDIP2|ADRB2|OPTN|AMBRA1|KAT5|ATG5|ATP6V0A1|ATP6V0A2|BAG3|ATP6V0B|C9ORF72|ATP6V0D1|CALCOCO2|ATP6V0D2|SESN2|ATP6V0E1|CAPN1|ATP6V0E2|CAPNS1|ATP6V1A|CASP3|ATP6V1B1|CDC37|ATP6V1B2|CDK5RAP3|ATP6V1C1|CERS1|ATP6V1C2|ATP6V1D|ATP6V1E1|ATP6V1E2|ATP6V1G1|ATP6V1G2|ATP6V1H|CLEC16A|CSNK2A2|CTTN|DDRGK1|DELE1|EIF2AK1|ELAPOR1|SCFD1|EXOC7|FBXL4|FBXO7|FBXW7|SEC22B|FEZ2|FKBP8|ERN1|FYCO1|FZD5|GNAI3|GPSM1|HMOX1|HSPB8|SLC25A4|SLC25A5|IKBKG|SIRT1|TOMM7|LARP1|LRSAM1|LZTS1|USP30|MAP3K7|MAPK8|VPS13D|VPS35|NEDD4|NOD1|STING1|NOD2|NRBP2|PAFAH1B2|PHF23|UBQLN4|PPTC7|QSOX1|RALB|RBX1|RHEB|ATG14|RIPK2|BECN1|RNF31|RNF41|UVRAG|RUBCN|RUFY4|SCOC|SESN1|SESN3|SMCR8|VPS13C|SNX18|SNX30|SNX32|SNX4|SNX5|SNX6|SNX7|SREBF1|SREBF2|STUB1|SUPT5H|TBC1D25|TBK1|TECPR1|TMEM39A|TOM1|TRIM13|TRIM32|TSC1|TSC2|EHMT2|TSPO|UBE2A|UBQLN1|UBQLN2|PRKN|UFL1|ULK1|USP36|VDAC1|VPS26A|VPS26B|WAC|WDR24|MAPK3|GAPDH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_MACROAUTOPHAGY,193,ENR,GOBP_REGULATION_OF_MACROAUTOPHAGY,1,0,GOBP_REGULATION_OF_MACROAUTOPHAGY,FALSE,GOBP_REGULATION_OF_MACROAUTOPHAGY
2,2.71432976660709,2.71432976660709,2.71432976660709,1,,5.5159804999999999E-3,,NEK2|HSPA1B|NSMCE2|ARHGEF10|CENPC|CENPE|CCDC61|CENPF|RAN|CENPI|PINX1|CDK5RAP2|CENPK|CCNB1|CDK1|KIF14|CEP192|DLGAP5|SMARCA5|SMC3|KIF11|KIF15|KIF25|MAP9|NDC80|NUP62|OFD1|PPP1CC|WAPL|PRICKLE1|SPICE1|KNTC1|MIS12|CHMP4A|CHMP4B|RB1|SEH1L|LSM14A|RHOA|UBE2C|CUL3|DYNC1LI1|USP44|ABRAXAS1|GOLGA2|RIPOR2|BAZ1B|BIRC5|BUB1B|KATNB1|BUB3|CDCA8|ESPL1|HASPIN|INCENP|LCMT1|MAD2L1|AKAP8L|NUF2|PSMG2|SPC24|SPC25|SPDL1|TEX14|TTK|ZNF207|TENT4A|ZWILCH|ZWINT|AAAS|POLDIP2|ABRAXAS2|AKAP8|INO80|ANKRD53|AURKC|BCCIP|KAT5|BOD1|CCDC66|KMT5A|CCSAP|MAD2L2|RAB11A|CEP55|CEP97|CHAMP1|DIS3L2|DRG1|EML3|EML4|CHEK2|CHMP1A|CHMP1B|CHMP2A|FLNA|CHMP2B|CHMP3|CHMP4C|CHMP5|CHMP6|KIF18A|PLK1|CHMP7|KIF18B|KIF22|KIF23|RANGRF|KIF2A|KIF2C|KIF4A|KIF4B|KIFC1|CLASP1|KNSTRN|CLASP2|KPNB1|KLHL22|DCTN2|MAP10|CDCA5|MAPRE1|PPP2R1A|MISP|MYBL2|MZT1|NSL1|KIF3B|NUDC|GEN1|NUSAP1|SIRT1|PHF13|PRC1|PSRC1|RACGAP1|RCC1|RMDN1|RRS1|SKA2|SMC1A|SPAG5|NIPBL|STAG1|STAG2|HNRNPU|PDCD6IP|HSPA1A|RAD21|IK|TPX2|TTN|TUBG1|KNL1|TUBG2|KAT2B|WRAP73|ATM|BECN1|BUB1|AURKB|MAD1L1|MAD2L1BP|NCAPD2|NCAPD3|NCAPG|NCAPG2|NCAPH|NCAPH2|NUMA1|SKA1|TRIP13|SKA3|UHRF1|SMC2|SMC4|XRCC3|TPR|ZW10|CDT1|ANAPC11|ANAPC15|ANAPC5|ANAPC7|APC|DUSP1|CDC16|CDC20|FBXO5|PRP4K|CDC23|VPS4A|VPS4B|PRAP1|PIBF1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION,195,ENR,GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION,1,0,GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION,FALSE,GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION
6,2.0977777310649302,2.0977777310649302,2.0977777310649302,0.99201596800000003,,6.3924209999999995E-2,,USP25|WFS1|AKT1|AKT2|ABCA7|NR1H2|NR1H3|HSPA5|PDX1|PARK7|ATF6B|DNAJB9|SYVN1|CREB3L1|CREB3|CREBRF|RACK1|DDRGK1|GRINA|BFAR|PRKN|UBXN2A|UBXN1|UFL1|USP14|XBP1|AKT3|NCK1|NCK2|SGTA|ATAD3A|IKBKG|PTPN1|PPP1R15A|PPP1R15B|ALOX5|HYOU1|BCL2L1|AQP11|SELENOS|HERPUD1|SVIP|OPA1|HSPA1A|LRRK2|LPCAT3|TMBIM6|CLU|TXNDC12,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,49,ENR,GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,1,7.9840320000000003E-3,GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,FALSE,GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS
14,2.6910814660653002,2.6910814660653002,2.6910814660653002,0.99796333999999998,,4.4163993999999998E-2,,B3GALT5|FUT8|FUT2|FUT4|FUT3|FUT7|FUT6|FUT9|ST3GAL3|B4GALT1|ST3GAL2|MPDU1|ST3GAL6|FUT1|ST6GALNAC1|ST6GALNAC5|ST6GALNAC6|B3GALT1|B4GALNT2|ST3GAL4|MGAT2|B3GALNT1|B3GALT2|B3GALT4,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_OLIGOSACCHARIDE_BIOSYNTHETIC_PROCESS,24,ENR,GOBP_OLIGOSACCHARIDE_BIOSYNTHETIC_PROCESS,1,2.03666E-3,GOBP_OLIGOSACCHARIDE_BIOSYNTHETIC_PROCESS,FALSE,GOBP_OLIGOSACCHARIDE_BIOSYNTHETIC_PROCESS
2,2.3864989529343998,2.3864989529343998,2.3864989529343998,0.9958932237,,2.6410929999999999E-2,,NABP2|FZR1|IER3|NPM2|DLG1|AKT1|NSMCE2|SDE2|CENPE|BID|CENPF|PINX1|CDK5RAP2|CCNB1|CDK1|KIF14|APPL1|APPL2|PKD1|PPP2CA|RAD17|KLHL18|DLGAP5|RGCC|SENP2|RPTOR|SLFN11|MDM2|TFDP1|TICRR|PABIR1|NDC80|PLK3|PKD2|WEE1|AURKA|BCL2|SASS6|SYF2|STIL|KNTC1|GIGYF2|TP53|TFAP4|RRM2|PLCB1|RB1|CYP1A1|RFPL1|BRD4|E2F1|NOP53|PTEN|WNT10B|ERCC3|EZH2|ZNF830|TRIM39|INTS3|UBE2C|BARD1|CUL3|CDC73|DYNC1LI1|RDX|CPSF3|USP44|ABRAXAS1|ACTB|ACTL6A|ACTL6B|ARID1A|RNASEH2B|ARID1B|ARID2|ATR|PTPN6|BABAM1|BABAM2|LSM11|BCL7A|MBLAC1|BCL7B|BCL7C|BRCA1|BRCC3|BRD7|CDKN2A|TAOK2|CHEK1|CUL4A|BIRC5|BUB1B|BUB3|CDCA8|DPF1|DPF2|ESPL1|DPF3|EGFR|HASPIN|TREX1|ZC3H12D|HECW2|INCENP|LCMT1|ZFP36L2|MAD2L1|NEK6|CDC14B|NUF2|SIN3A|PSMG2|SIRT2|CTDSP1|RIOK2|CTDSP2|SPC24|SPC25|FGF10|SPDL1|TEX14|TTK|ZNF207|ZWILCH|ZWINT|BTN2A2|INO80|AMBRA1|GPNMB|ZFP36L1|CCNE1|CCNE2|MAD2L2|RAB11A|RRM1|RRM2B|MRE11|MRNIP|NBN|CCND1|CCNH|CDK4|CDK7|ACVR1|ADAMTS1|CDK5RAP3|ANLN|AVEN|PBRM1|CCND2|CCND3|CHMP4C|PHF10|BRSK1|CDC14A|CDC14C|PLK1|CDC25B|CDC25C|CDK10|EIF4G1|RINT1|STOX1|CDK2AP2|TERT|CDK3|PRKDC|CDK6|MNAT1|RAD50|CDKN1C|CDKN2B|CDKN2C|KLHL22|CDKN2D|CDCA5|CLSPN|CRLF3|CTDSPL|CUL4B|ECD|DACT1|FBXO7|DCUN1D3|DDR2|RPA2|DONSON|ETAA1|MAP3K20|FAM107A|FHL1|MBTPS2|FOXN3|FOXO4|GFI1B|GPR132|GEN1|HEXIM2|HSPA2|ID2|KANK2|KCNA5|KCNH5|SMARCA2|HUS1|KLF11|SMARCA4|HUS1B|MARK3|SMARCB1|SMARCC1|TRIAP1|INIP|MEPCE|SMARCC2|MIIP|SMARCD1|SMARCD2|SMARCD3|MTA3|SMARCE1|MTBP|MUC1|RCC2|MYO16|NAE1|NEK11|ORC1|NABP1|PBX1|PDIK1L|PKIA|PKMYT1|PLK5|PRMT2|PSME1|PSME2|PSME3|RBL1|RAD21|RBL2|UIMC1|IK|RPS27L|RAD51B|DDX3X|RAD51C|STK35|RBBP8|KNL1|TAOK1|TAOK3|RFWD3|TM4SF5|TMEM14B|ANKRD17|ATM|TMOD3|TPRA1|ATAD5|LSM10|UBD|BUB1|UBE2E2|AURKB|KMT2E|MAD1L1|MAD2L1BP|XPC|BLM|ZFYVE19|ZNF655|TOPBP1|SKA1|TRIP13|SKA3|XRCC3|TPR|CDC25A|CDC6|CDC7|CDK2|CDKN1A|ZW10|CDKN1B|DGKZ|ANAPC11|ANAPC15|CTC1|ANAPC4|ANAPC5|ANAPC7|DBF4B|APC|INHBA|PLRG1|DUSP1|E2F7|ERCC2|MBTPS1|PPP1R9B|TGFB1|CDC16|CDC20|FBXO5|PRP4K|CDC23|CHFR|GTPBP4|ADAM17|VPS4A|VPS4B|DDB1|WAC|AIF1|DTL|ANXA1|PRAP1|JADE1|CACNB4|KLF4|FBXO31|CCL2|TCF3,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,325,ENR,GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,1,4.1067763E-3,GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,FALSE,GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION
20,2.2270292807947998,2.2270292807947998,2.2270292807947998,0.99407114649999995,,6.9818839999999993E-2,,TRIM16|CARD18|CCL3|HK1|CD33|RIPK2|ERRFI1|FFAR1|TLR6|PYCARD|TNFAIP3|CCR7|CARD16|ACP5|P2RX7|LILRA2|ARG2|WNT5A|CLEC7A|LGALS9|ELF4|SERPINB1|AIM2|SPHK1|TYROBP|ARRB2|FFAR4|MEFV|EGR1|NLRP7|HMGB1|IGF1|NAIP|SMAD3|USP50|CX3CL1|CX3CR1|MYD88|CARD8|PML|CASP1|GSTP1|TNF|CASP8|NLRC4|STMP1|ISL1|JAK2|NLRP1|NLRP12|NLRP2B|CD36|NLRP3|LILRB4|FOXP1|HSPB1|STAT3|PANX1|TREM2|CPTP|FZD5|GHRL|GSDMD|TLR4|GHSR|TLR8|AGER|LILRA5|ZC3H12A|IFNG|F2RL1|PYDC1|APP|NLRP2|RELA|GBP5|ORM1|IL6|ORM2|AZU1|NOD1|NOD2|SIRPA|F2R|MALT1|IFI16|RAD21|CCL19|IL17A|LPL|S1PR3|INAVA|GIT1|TMEM106A|APOA1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_INTERLEUKIN_1_BETA_PRODUCTION,95,ENR,GOBP_INTERLEUKIN_1_BETA_PRODUCTION,1,5.9288535000000002E-3,GOBP_INTERLEUKIN_1_BETA_PRODUCTION,FALSE,GOBP_INTERLEUKIN_1_BETA_PRODUCTION
,2.71432976660709,2.71432976660709,2.71432976660709,1,,1.6936797999999999E-2,,THBS1|CCL3|C1QBP|CCL4|CCL5|CCL7|TNFRSF14|CCN3|P4HB|CCR1|TNFSF14|CCR2|TNFSF18|PYCARD|CCR6|AKT1|CCR7|CD200|CD200R1|CD47|CD69|WASL|CD81|WNT5A|CD9|XCL1|CD99L2|CMKLR1|CNN2|CREB3|CRK|CRKL|CSF1|CSF1R|HMGB1|CX3CL1|CX3CR1|CXCL10|CXCL12|CXCL13|CXCL17|CYP19A1|DDT|TMEM102|DEFB124|DEFB131A|DOCK8|ECM1|EMILIN1|FADD|FPR2|GAS6|GCSAM|GCSAML|PLA2G7|GPR15LG|GREM1|PLCB1|IL12A|IL34|ITGA4|LGALS3|ITGB3|JAM2|JAM3|KLRC4-KLRK1|KLRK1|LGALS9|LGMN|LRCH1|RHOA|LYN|MADCAM1|MDK|MIF|MMP14|MMP28|MOSPD2|CORO1A|MSN|MSTN|MTUS1|NBL1|TNF|TRPV4|NEDD9|NINJ1|DUSP1|OXSR1|P2RX4|P2RY12|PADI2|PDGFD|MED23|TGFB1|TREM2|ABL1|PTK2|PTK2B|AGER|PTPRJ|RARRES2|ABL2|ADAM10|ADAM17|RIPK3|ADAM8|RIPOR2|ADTRP|AIF1|RTN4|AIRE|S100A14|AKIRIN1|APP|S100A7|ANO6|APOD|IL27RA|ASCL2|SELENOK|BCR|SERPINE1|BMP5|SLAMF1|C3AR1|SLAMF8|C5|C5AR1|SLC8B1|WNK1|SLIT2|CALR|SPI1|MAPK1|SPN|MAPK3|SPNS2|STAP1|CCL2|STK10|CCL20|MIA3|STK39|CCL21,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,145,ENR,GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,1,0,GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,FALSE,GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION
