__mclCluster,EnrichmentMap::-log10(pvalue) (con_up),EnrichmentMap::-log10(pvalue)*sign(NES) (con_up),EnrichmentMap::-log10(pvalue)_max,EnrichmentMap::Colouring (con_up),EnrichmentMap::ES (con_up),EnrichmentMap::fdr_qvalue (con_up),EnrichmentMap::fwer_qvalue (con_up),EnrichmentMap::Genes,EnrichmentMap::GS_DESCR,EnrichmentMap::gs_size,EnrichmentMap::GS_Type,EnrichmentMap::Name,EnrichmentMap::NES (con_up),EnrichmentMap::pvalue (con_up),name,selected,shared name
36,3,3,3,0.999,,1E-3,,SYNGR1|SLC8A2|NEURL1|RAB3A|HRAS|KIT|CAMK2B|CAMK2G|RAB11A|NPTN|CLN3|SYNGAP1|DBN1|NETO1|FXR2|GRIN2B|GRIN2D|GRM5|NSMF|SNCA|FXR1|RAB8A|SYP|S100B|GSG1L|SHISA6|SHISA8|SHISA9|KMT2A|NF1|RAB3GAP1|KCNJ10|GRIN2A|GRIN2C|EPHB2|KRAS|ARC|DRD2|RAC1|FMR1|SLC4A10|SYAP1|RASGRF1|NCDN|APP|CNTN2|NOG|GRIN1|SHANK3|DLG4|CAMK2A|JPH3|PPFIA3|ACP4|GRIK2|MCTP1|ZDHHC2|APOE|RAB5A|SYT4|CAMK2D,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY,61,ENR,GOBP_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY,1,1E-3,GOBP_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY,FALSE,GOBP_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY
,3,3,3,0.999,,1E-3,,RPS6|CHRNB2|TNFRSF11A|CCL7|CLDN1|CPT1A|ACTC1|ATP5F1A|HMGCS2|NPPC|NR0B2|OPRM1|OXCT1|VCAM1|GLRA1|CAT|CD4|CCND1|CDK1|CRHBP|CREB1|GRIN2B|BIRC2|ELK1|EEF2|CASP8|IL13|LEP|RPL10A|DBH|SETD7|CDO1|DRD2|GLRA2|RGS4|EPS8|MT-CYB|PTH|BAK1|SLC10A1|MT-ND4|GATA3|CBL|ADH7|CD27|POLB|SLC2A4|PSMD14|ITPR2|GOT2|USP46|ALAD|CD68|FYN|ALAS1|CSF3|CLDN3|CLDN5|FGFR2|GRIA1|FOS|KCNC2|CA3|TBXAS1|GNRH1|DRD3|DRD4|SREBF1|NTRK3|MSTN|PRKCA|MYD88|PENK|GRIN3A|GSTP1|TNF|FOSB|OPRD1|TP53INP1|CYBB|GRIN2A|RGS2|HDAC2|TBXA2R|CRH|PPARA|CLDN18|STAT3|RARA|TGFB1|FGF2|TH|BGLAP|SLC23A2|PRKCE|DNMT3A|ADCYAP1R1|ADIPOQ|CYP7A1|OPRK1|RELA|S100A8|SDF4|AVP|IL2|TNC|SLC6A3|ABAT|GRIN1|HPGD|DMAP1|EEF1B2|SOD2|GABBR1|RBP4|FECH|SPI1|ADCY7|G6PD|FGF19|PRKAA1|SOD1|TACR1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_RESPONSE_TO_ETHANOL,123,ENR,GOBP_RESPONSE_TO_ETHANOL,1,1E-3,GOBP_RESPONSE_TO_ETHANOL,FALSE,GOBP_RESPONSE_TO_ETHANOL
41,3,3,3,0.999,,1E-3,,PHIP|PMAIP1|THBS1|BMP4|FEM1B|CAV1|TNFSF11|GFRAL|TNFSF14|TLR6|PYCARD|SGK3|TNFAIP3|AKT1|CFLAR|HSPA1B|FAIM|ITPRIP|PEA15|MADD|MAP2K5|ATF3|BIRC6|LTBR|BID|ACVR1|GSK3B|PTPRC|BCL10|GATA1|IGF1|CX3CL1|PML|ITGAV|CTTN|TMC8|SRC|TERT|TNFSF15|TRAF1|FGA|FGB|GRINA|DBH|PPP2R1A|STK3|STK4|CYLD|PPP1CA|DEPTOR|HMOX1|TNFSF10|HMGB2|PDIA3|PPP2R1B|AGTR2|AR|FADD|UNC5B|BCL2|RB1CC1|TMBIM1|BCL2L1|SP100|G0S2|SFRP1|PSME3|FASLG|RBCK1|HSPA1A|BMPR1B|ICAM1|DDX3X|RAF1|IL1B|RFFL|FYN|LGALS3|ITGA6|COL2A1|SH3RF1|DEDD2|BCL2L14|PELI3|SIAH2|PAK5|PARK7|EYA2|MAL|AGT|ARHGEF2|GCLC|ITM2C|GCLM|STRADB|FGG|GPER1|NOL3|NRG1|GDNF|GPX1|STX4|HGF|TCF7L2|IL19|ZSWIM2|GSTP1|TNF|TNFRSF12A|INHBA|CSF2|HTRA2|RPS6KB1|NF1|IFI6|SFRP2|SKIL|WWOX|LTA|MAPK7|LMNA|PF4|HYAL2|PAK2|TNFSF12|FAF1|MCL1|SRPX|FGFR1|IL1A|NRP1|TLR4|IL7|YAP1|PRDX2|LTB|RET|SNAI2|CD40LG|FAIM2|BRCA1|APP|HTT|RELA|TGFBR1|SCG2|RNF34|ACSL5|SERPINE1|BMP5|ZMYND11|NOS3|KLF4|CTNNA1|RIPK1|EYA1|EYA3|TRAF2|EYA4|FGF10|C8ORF44-SGK3|TGFB2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,162,ENR,GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,1,1E-3,GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,FALSE,GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY
56,3,3,3,0.999,,1E-3,,BMP4|HAND2|MYH10|NOTCH1|KCNJ8|SUFU|APLN|FGF2|SRF|ABCC9|APLNR|SNX17|NRP1|SEC24B|SGCD|MMP21|TBX1|ARID2|VEGFA|VEGFB|PRICKLE1|TBX5|PDGFRB|HEY2|SPRED1|PRDM1|TGFBR1|MEGF8|NDST1|GPER1|DYNC2H1|PLXND1|APELA|ADAMTS6|CNTRL|DCTN5|TGFBR3|PTK7|LRP2|ZBTB14|MYOCD|SMAD6|AP2B1|TAB1|GPC3|GATA6|MESP1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CORONARY_VASCULATURE_DEVELOPMENT,47,ENR,GOBP_CORONARY_VASCULATURE_DEVELOPMENT,1,1E-3,GOBP_CORONARY_VASCULATURE_DEVELOPMENT,FALSE,GOBP_CORONARY_VASCULATURE_DEVELOPMENT
,3,3,3,0.999,,1E-3,,ARFGEF2|ARFGEF1|GIT2|CYTH1|MYO9B|CYTH2|CYTH4|IQSEC1|GBF1|PSD|PSD2|PSD3|MAP4K4|PSD4|FBXO8|CYTH3|GIT1|IQSEC2|ARFGAP1|IQSEC3|ARFGEF3|MAPRE2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_ARF_PROTEIN_SIGNAL_TRANSDUCTION,22,ENR,GOBP_ARF_PROTEIN_SIGNAL_TRANSDUCTION,1,1E-3,GOBP_ARF_PROTEIN_SIGNAL_TRANSDUCTION,FALSE,GOBP_ARF_PROTEIN_SIGNAL_TRANSDUCTION
8,3,3,3,0.999,,1E-3,,THBS1|CAV3|ONECUT1|DKK3|PPARG|MTMR4|PMEPA1|GIPC1|NPNT|CFLAR|HSP90AB1|NKX2-1|OGT|LRRC32|FKBP1A|ING1|PPM1A|WFIKKN1|WFIKKN2|SPRED1|SPRED2|SPRED3|TWSG1|BRMS1L|SAP130|SAP30|SAP30L|SINHCAF|HDAC1|SNX25|SPRY1|SPRY2|SMAD3|DAND5|TGFBR3|FBN2|CDH3|BAMBI|LTBP1|MEN1|CDKN1C|MYOCD|CDKN2B|BRMS1|NRROS|OVOL2|CILP|EID2|FAM89B|LDLRAD4|LTBP4|VEPH1|SNW1|SMAD2|ASPN|TET1|SMAD7|ZEB1|TSC22D1|ZNF451|IL17F|SIRT1|SLC2A10|EMILIN1|PEG10|SUDS3|RNF111|STRAP|SOX11|HTRA1|DLX1|FBN1|GLG1|TP53|GDF15|CAV2|HSPA1A|STK11|RBBP4|CHST11|GOT1|NREP|BCL9|BCL9L|SKI|ITGA3|CITED1|AXIN1|ONECUT2|SKOR2|CD109|LATS1|SMURF1|LATS2|SMURF2|HSPA5|ITGA8|VASN|SNX6|HIPK2|ZBTB7A|STUB1|TGFB1I1|CIDEA|WNT1|INTS9|FOLR1|FERMT1|SKIL|SMAD4|SMAD6|HDAC2|CITED2|ZEB2|FKBP1C|PPARA|ING2|LEMD3|PDPK1|XBP1|SDCBP|ZNF703|ADAM17|IL4|ADISSP|PALS1|ENG|PBLD|ADAMTSL2|ARID4A|ARID4B|CREBBP|HTRA3|HTRA4|PRDM16|IL17RD|LOX|MECOM|USP15|RASL11B|TGFBR3L|TRIM33|EP300|FLCN|BMP2|PIN1|SIN3A|RBBP7|LRG1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS,149,ENR,GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS,1,1E-3,GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS,FALSE,GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS
5,3,3,3,0.999,,1E-3,,ABL1|FGFR1|CSMD2|IL1RAP|NRXN2|PTK2B|LATS1|RELN|ABI3|PTPRS|ARHGEF9|SLITRK3|PRICKLE1|CASKIN1|PTEN|CBLN1|SPTBN2|C1QL2|C1QL3|GAP43|CRIPT|NLGN2|NRXN1|CRK|LRFN1|CRKL|LRFN4|LRRC4B|LRRTM2|NTRK3|SHANK3|GRID2|NPTX1|NTNG2|PTPRD|ZDHHC12,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY,36,ENR,GOBP_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY,1,1E-3,GOBP_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY,FALSE,GOBP_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY
,3,3,3,0.999,,1E-3,,GDE1|AGMAT|PDE1B|RNF180|ALDH2|SULT1A3|SRD5A1|TPH2|DDC|HTR1A|TPH1|AZIN2|ATP7A|GRIN2A|BTBD9,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_PRIMARY_AMINO_COMPOUND_METABOLIC_PROCESS,15,ENR,GOBP_PRIMARY_AMINO_COMPOUND_METABOLIC_PROCESS,1,1E-3,GOBP_PRIMARY_AMINO_COMPOUND_METABOLIC_PROCESS,FALSE,GOBP_PRIMARY_AMINO_COMPOUND_METABOLIC_PROCESS
109,3,3,3,0.999,,1E-3,,CACNG4|CACNG5|CACNG8|CAV3|CNIH2|CNIH3|MINK1|PRRT1|DAPK1|SHISA7|ERRFI1|IL26|SOCS5|VPS25|OPRM1|CNRIP1|PSCA|GPRC5A|IL20|RAMP3|SOCS4|TAFA1|ADAM17|IL24|SNX6|CGA|CACNG3|CRHBP|ZFYVE28|ZGPAT|IL10|LYNX1|PATE4|CACNG2|CHMP6|IL19|SLURP2|GREM2|NCOA3|TSG101|CACNG7|CLEC12B|CRH|TAFA4,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY,44,ENR,GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY,1,1E-3,GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY,FALSE,GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY
2,3,3,3,0.999,,1E-3,,CNTF|HMGA2|PLP1|ADORA2A|LAMC3|LIF|DLL1|PLPP3|MYCN|SERPINE2|DRD1|LARGE1|TAL1|TSPAN2|EPHA4|GAP43|PAX6|CLCF1|NTRK3|PSEN1|ROR1|ID4|PTPN11|S100B|IL6ST|HES1|HES5|GRN|TNF|EIF2B5|LAMB2|MAP2K1|NF1|F2|CDK6|BIN1|NR1D1|VIM|ZEB2|NAGLU|GCM1|KRAS|SMO|STAT3|CUL4B|IFNGR1|LRP1|MAPT|NOTCH1|TREM2|ABL1|EOMES|DAB1|TLR4|NR3C1|MAG|AGER|ID2|GFAP|IFNG|MFSD8|QKI|APP|C1QA|SHH|S100A8|TTC21B|CNTN2|S100A9|FPR2|GPR37L1|IL6|NOG|TTBK1|POU3F2|LDLR|VPS54|C5AR1|BMP2|MAPK1|MAPK3|VAX1|SOX9|IL1B|NR2E1|SOX8,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_ASTROCYTE_DIFFERENTIATION,86,ENR,GOBP_ASTROCYTE_DIFFERENTIATION,1,1E-3,GOBP_ASTROCYTE_DIFFERENTIATION,FALSE,GOBP_ASTROCYTE_DIFFERENTIATION
57,3,3,3,0.999,,1E-3,,CNTF|CCL3|KCNJ8|ADORA2A|TLR1|DAGLA|TLR6|ITGB1|CD200|CD200R1|NUPR1|VPS13A|CCDC39|ITGAM|CST7|ITGB2|LARGE1|LYN|SPHK1|POMGNT1|MMP3|TYROBP|POMT2|PTPRC|IL18|SNCA|PSEN1|IGF1|CX3CL1|CX3CR1|GRN|TNF|IL13|JAK2|IFNGR2|NR1D1|ZEB2|NAGLU|SMO|IFNGR1|LRP1|MAPT|TREM2|CALHM2|TLR3|NR3C1|CD200R1L|TLR9|AGER|TNFRSF1B|IFNG|MMP9|IL4|AIF1|MMP8|APP|C1QA|SBNO1|FPR2|BPGM|GNAT2|IL6|TTBK1|AZU1|TAFA3|LDLR|ADCY1|VPS54|C5AR1|PTGS2|LRRK2|CTSC|ADCY8|STAP1|CLU|JUN|PLCG2|IL1B|SYT11|IL33,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_NEUROINFLAMMATORY_RESPONSE,80,ENR,GOBP_NEUROINFLAMMATORY_RESPONSE,1,1E-3,GOBP_NEUROINFLAMMATORY_RESPONSE,FALSE,GOBP_NEUROINFLAMMATORY_RESPONSE
,3,3,3,0.999,,1E-3,,IRF3|PPARG|TAF1|TAF11|VDR|TAF13|TAF3|NCOA1|TAF4B|RXRA|TAF8|RXRB|TBP|ZIC3|NR1H2|THRA|NR1H3|S100A10|EPAS1|ATF4|THRB|SREBF1|ANXA2|NCBP1|NCBP2|CREB1|FLNA|HIPK3|MED1|DDX5|EREG|STAT3|HLTF|RARA|TFCP2|AP3B1|ATF2|ZBTB1|NCBP3|TAF2|TAF4|TAF5|TAF10|TAF6|TAF12|TAF7|TP53|TAF9|NFKBIZ|C5AR1|NCOA2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_MRNA_TRANSCRIPTION,51,ENR,GOBP_MRNA_TRANSCRIPTION,1,1E-3,GOBP_MRNA_TRANSCRIPTION,FALSE,GOBP_MRNA_TRANSCRIPTION
3,3,3,3,0.999,,1E-3,,BMP4|MYC|ACVRL1|DCHS1|WNT11|WNT3A|ACTA1|ACTC1|ADAMTS5|WNT5A|ACTA2|ACVR1|BMPR1A|FOXF1|RBPJ|SMAD3|APC|TGFBR2|ISL1|SNAI1|SMAD4|HEY1|HEYL|MDM2|TMEM100|SMAD2|TGFB1|FOXC1|NOTCH1|EXOC4|APLNR|FGFR1|GATA5|MSX1|MSX2|OSR1|TGFB3|MDM4|SNAI2|NCKAP1|ROBO1|ROBO2|HEY2|TBX20|ENG|TGFBR1|ACTG2|TAF10|CPLANE2|FOXC2|LEF1|NOG|BMP5|NOS3|TBX3|TWIST1|BMP7|BMP2|FGF8|SOX9|TBX2|TGFB2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_MESENCHYME_MORPHOGENESIS,62,ENR,GOBP_MESENCHYME_MORPHOGENESIS,1,1E-3,GOBP_MESENCHYME_MORPHOGENESIS,FALSE,GOBP_MESENCHYME_MORPHOGENESIS
33,3,3,3,0.999,,1E-3,,CLIP3|C3|ZDHHC7|CD2AP|OCLN|HK2|AKT1|AKT2|PEA15|PRKCI|SLC2A12|SGCB|SLC45A1|RAP1A|SLC45A4|ENPP1|SLC5A10|SLC5A9|TMEM144|DHRS7C|OSBPL8|RHOQ|YES1|SESN2|APPL1|APPL2|GRB10|PPARD|CERS1|GSK3A|RAB4B|SLC5A3|IGF1|PTPN11|INPP5K|HNF1A|INS|INSR|SLC27A1|IRS1|SIRT6|IRS2|SLC2A6|LEP|RSC1A1|TERT|CREBL2|CTNND1|SLC17A5|AQP2|PID1|AQP3|SLC25A27|SLC2A10|SLC2A9|ERFE|SLC2A1|PRKAG2|SLC26A5|SORT1|PTH|PLA2G1B|SELENON|AQP11|SELENOS|SORBS1|BRAF|C2CD5|SLC2A4|STXBP3|IL1B|MFSD2B|RTN2|C1QTNF12|SLC5A2|CAPN10|SLC45A3|SLC1A2|EDN1|EDNRA|SLC23A1|SLC27A4|DRD1|ARPP19|SLC2A2|FFAR4|TRIB3|SLC50A1|PTPRM|KLF15|AQP1|CLTCL1|NFE2L2|SLC5A11|TNF|PIK3R1|SMPD3|FABP5|TSC1|AQP10|AQP7|AQP7B|GPC3|MFSD12|AQP9|PRKCB|SLC45A2|PPBP|MEF2A|ASPSCR1|SLC23A2|ACACB|SLC2A11|SLC2A14|ADIPOQ|SLC2A3|MAPK14|SLC2A7|SLC2A8|NR4A3|OPN3|ITLN1|TRARG1|RNASEL|OSTN|SLC26A6|SLC2A5|FGF19|SLC5A1|MFSD2A|STXBP4,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CARBOHYDRATE_TRANSPORT,131,ENR,GOBP_CARBOHYDRATE_TRANSPORT,1,1E-3,GOBP_CARBOHYDRATE_TRANSPORT,FALSE,GOBP_CARBOHYDRATE_TRANSPORT
14,3,3,3,0.999,,1E-3,,BMAL1|FA2H|SMO|PKP3|MYSM1|FST|MSX2|CLOCK|NUMA1|WNT10B|WNT5A|TSKU|TRPV3|NGFR|GAL|PER1|TRADD|KRT17|NIPBL|EPS8L3|TNF|CDH3|FERMT1|TERT|SMAD4|FOXN1|DKK4|HPSE|TGFB2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_HAIR_CYCLE,29,ENR,GOBP_REGULATION_OF_HAIR_CYCLE,1,1E-3,GOBP_REGULATION_OF_HAIR_CYCLE,FALSE,GOBP_REGULATION_OF_HAIR_CYCLE
46,3,3,3,0.999,,1E-3,,TENT4B|TIRAP|ELAVL4|DAZL|ARID5A|HNRNPA0|MAPK14|METTL16|QKI|MAPKAPK2|RBM10|HNRNPC|TARDBP|RBM24|YBX3|MYD88|LARP4B|RBM38|ANGEL2|RBM47|BOLL|NICOL1|ZFP36|ELAVL1|TENT4A,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_3_UTR_MEDIATED_MRNA_STABILIZATION,25,ENR,GOBP_3_UTR_MEDIATED_MRNA_STABILIZATION,1,1E-3,GOBP_3_UTR_MEDIATED_MRNA_STABILIZATION,FALSE,GOBP_3_UTR_MEDIATED_MRNA_STABILIZATION
1,3,3,3,0.999,,1E-3,,ACVR2B|COL4A1|ACVRL1|HIF1A|TGFB1|NDP|NRP1|PDGFRA|ROM1|RHOJ|CLIC4|LAMA1|VSTM4|CYP1B1|ARHGEF15|FZD4|PDGFRB|LARGE1|BMPR2|LRP5,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE,20,ENR,GOBP_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE,1,1E-3,GOBP_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE,FALSE,GOBP_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE
20,3,3,3,0.999,,1E-3,,H6PD|HIF1A|REST|CHST8|CHST9|DKK3|HSD17B7|SRD5A1|DIO2|SRD5A2|LHCGR|HSD3B1|PDE8B|ATP1A1|ADM|TG|TPO|SCP2|RDH8|DGKQ|FFAR3|EGR1|BMP6|DUOX2|HFE|CYP17A1|DAB2|HSD17B3|LHB|MED1|HSD17B1|HSD17B12|SRD5A3|TSPO|AKR1B1|CYP19A1|CYP21A2|NR5A2|NR3C1|FDX1|AANAT|POR|HSD17B2|ARNT|DIO1|DIO3|DUOX1|AKR1B15|BMP5|HSD17B11|HSD17B6|STC2|DHRS11|CACNA1H|CLCN2|STARD3|BMP2|CYP11A1|CYP11B1|WNT4|HSD17B8,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_HORMONE_BIOSYNTHETIC_PROCESS,61,ENR,GOBP_HORMONE_BIOSYNTHETIC_PROCESS,1,1E-3,GOBP_HORMONE_BIOSYNTHETIC_PROCESS,FALSE,GOBP_HORMONE_BIOSYNTHETIC_PROCESS
12,3,3,3,0.999,,1E-3,,CHRNA3|TOR1A|CHRNB2|ADORA2A|HTR2A|ITGB1|GRM7|ATP1A2|P2RY1|P2RX7|DRD1|KCNB1|DRD3|PINK1|CHGA|DRD4|SDHD|GRK2|SEPTIN2|STX1A|FFAR3|GDNF|SLC38A2|RHCG|SNCA|ADRA2A|PSEN1|SLC22A2|SLC44A1|CHRNA6|SLC44A2|SYT1|FLVCR2|CXCL12|TNF|RAB3GAP1|LEP|RGS2|ADORA3|ADRA2B|ADRA2C|FLVCR1|KMO|AQP8|CRH|AQP9|DTNBP1|PER2|PRKN|RHAG|SNCG|NPY5R|SLC7A5|SLC18A1|SLC17A8|SLC18A2|GHSR|SLC38A3|DRD2|PRKG1|RGS4|CHRNA4|ARL6IP5|TACR2|ADORA1|OPRK1|OXT|AVP|AVPR1A|CLTRN|ARL6IP1|SLC43A1|SLC43A2|ABAT|KCNA2|GABBR1|NTSR1|SLC12A2|SLC22A16|TRH|NPY2R|RAB3B|STXBP1|ACE2|GRM2|FGF20|SYT11|SYT4,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_AMINE_TRANSPORT,88,ENR,GOBP_AMINE_TRANSPORT,1,1E-3,GOBP_AMINE_TRANSPORT,FALSE,GOBP_AMINE_TRANSPORT
24,3,3,3,0.999,,1E-3,,EPHB2|CUX2|LZTS3|SLC30A1|ABI2|EFNA1|CFL1|NGEF|ARHGAP33|KIF1A|DHX36|ARC|RELN|ABI3|CAMK2B|LRP8|GPRASP3|STAU2|PAFAH1B1|ARMCX5-GPRASP2|EEF2K|EPHA4|SIPA1L1|SRCIN1|NLGN1|ARHGAP44|PDLIM5|DBN1|PPFIA2|ITPKA|SHANK3|IL1RAPL1|CDK5|CDK5R1|PTPRD|BAIAP2|LRRK2|ZDHHC15|CAPRIN2|CAPRIN1|TANC2|DTNBP1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS,42,ENR,GOBP_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS,1,1E-3,GOBP_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS,FALSE,GOBP_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS
105,3,3,3,0.999,,1E-3,,HAND2|INSM1|TP63|SIX1|NRP1|TFAP2B|ACKR3|FN1|NTRK1|PLXNA3|TBX1|EDNRB|VCAM1|FZD3|EDNRA|RET|PRLH|TLX2|SOX11|TFAP2A|GFRA3|SEMA3F|SOX10|EGR2|GATA3|GDNF|KIF26A|NRP2|NAV2|PHACTR4|CTNNB1|SLC6A4|SOX4|ADARB1|HES1|PLXNA4|HLX|NF1|SEMA3A|HOXB1|HOXB2|PHOX2A|ASCL1|SOX8,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT,44,ENR,GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT,1,1E-3,GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT,FALSE,GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT
21,3,3,3,0.999,,1E-3,,THBS1|SYNJ2BP|PIK3CB|STARD13|PDPK1|FGF2|DLL1|GHRL|GHSR|JMJD8|FUT1|VEGFA|PPP1R16B|S100A1|ADAMTS9|JAK1|ADGRG6|CLIC3|DSG2|TJP1|EPN1|EPN2|ALOX5|FGF1|CREB3L1|FGF16|PKM|FGF18|IL10|E2F2|JCAD|HMGB1|BMPER|RHOJ|SMAD1|CEMIP2|KLF4|ITGA5|TNN|ZNF354C|TSPAN18|KLF2|CEACAM1|TGM2|GLUL|SEMA6A,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_SPROUTING_ANGIOGENESIS,46,ENR,GOBP_REGULATION_OF_SPROUTING_ANGIOGENESIS,1,1E-3,GOBP_REGULATION_OF_SPROUTING_ANGIOGENESIS,FALSE,GOBP_REGULATION_OF_SPROUTING_ANGIOGENESIS
19,3,3,3,0.999,,1E-3,,WNT3A|ANGPT1|APLN|APLNR|HAMP|DRD2|FMR1|VEGFA|CD63|AHI1|MAGI2|PCSK9|AP2M1|SFRP4|APP|ARRB2|PICK1|ATAD1|SELE|NTF3|APELA|TBC1D5|INSR|GREM1|ARRB1|EGF|PLCG2|SYK|DTNBP1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION,29,ENR,GOBP_POSITIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION,1,1E-3,GOBP_POSITIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION,FALSE,GOBP_POSITIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION
