gene,slope_z,r,p,n_cells_expr,gene_symbol,biotype
ENSG00000111196,-0.0149081980092193,-0.0237542126746592,4.4667151637442784e-10,68918,MAGOHB,protein-coding
ENSG00000135218,0.0003959898774829,0.0004133557709275,0.9135942488538936,68909,CD36,protein-coding
ENSG00000153904,-0.0054262717182826,-0.008825798922382,0.0205143714512949,68908,DDAH1,protein-coding
ENSG00000163516,-0.0262744529841177,-0.0380535759749068,1.6489217945819925e-23,68902,ANKZF1,protein-coding
ENSG00000006744,-0.0160222141891394,-0.0248257758657531,7.166996010452752e-11,68895,ELAC2,protein-coding
ENSG00000162972,-0.0184429196393768,-0.0275493226434006,4.778435450876704e-13,68878,MAIP1,protein-coding
ENSG00000103569,-0.0460269479300925,-0.0639751138274177,2.179972466403141e-63,68876,AQP9,protein-coding
ENSG00000184939,-0.0204160858694731,-0.0282911075612951,1.1245471863919717e-13,68862,ZFP90,protein-coding
ENSG00000119431,-0.0201326704258005,-0.0359151732553509,4.316182513541118e-21,68819,HDHD3,protein-coding
ENSG00000120708,-0.0126831058657525,-0.0136965484037439,0.0003283203315476,68769,TGFBI,protein-coding
ENSG00000110074,-0.0215793090004639,-0.0351679048406744,2.853539752961728e-20,68758,FOXRED1,protein-coding
ENSG00000146072,0.008797937044641,0.0124440607158397,0.0011021243716477,68756,TNFRSF21,protein-coding
ENSG00000151176,-0.0110565218121648,-0.0149563735932758,8.800472475420094e-05,68741,PLBD2,protein-coding
ENSG00000159685,-0.0157864407502056,-0.0246826015005949,9.674754659020791e-11,68734,CHCHD6,protein-coding
ENSG00000011105,-0.0150741912972055,-0.0213611394606783,2.1353670664219303e-08,68730,TSPAN9,protein-coding
ENSG00000049323,-0.00899565994872,-0.0104316832238004,0.0062694704402149,68655,LTBP1,protein-coding
ENSG00000152620,-0.0021568335898083,-0.0030907567654628,0.4180648153145048,68647,NADK2,protein-coding
ENSG00000205364,0.0002507763086451,0.0003049598491243,0.9363243765506988,68631,MT1M,protein-coding
ENSG00000102038,-0.005504482229006,-0.0081248234861921,0.0333176132337678,68614,SMARCA1,protein-coding
ENSG00000157978,-0.0219096599653697,-0.0359023002672333,5.226116578744739e-21,68575,LDLRAP1,protein-coding
ENSG00000204104,-0.0120213769748174,-0.0190942543610285,5.723357582850603e-07,68569,TRAF3IP1,protein-coding
ENSG00000127954,-0.0143958085021581,-0.0167975613153924,1.0919630573205712e-05,68548,STEAP4,protein-coding
ENSG00000136854,-0.0072702432534993,-0.0092215307289899,0.0157667624939505,68543,STXBP1,protein-coding
ENSG00000160145,-0.0032965735191392,-0.0049171816924624,0.1979765802762967,68543,KALRN,protein-coding
ENSG00000054967,-0.0313849701916126,-0.0413080474456451,2.800363482057132e-27,68540,RELT,protein-coding
ENSG00000185507,-0.0284202587135688,-0.0429656278527084,2.2415053962414493e-29,68533,IRF7,protein-coding
ENSG00000079432,-0.0230147172314999,-0.0340043975758949,5.372708149781341e-19,68532,CIC,protein-coding
ENSG00000105122,-0.0320877951471393,-0.049996231350808,3.4976552626550067e-39,68523,RASAL3,protein-coding
ENSG00000083857,-0.0108814709904395,-0.0166559456470251,1.3058703579370311e-05,68488,FAT1,protein-coding
ENSG00000127993,-0.0212705833611003,-0.0311570368228518,3.504468386687056e-16,68469,RBM48,protein-coding
ENSG00000179532,-0.0180734444835989,-0.0245510519394305,1.327071649516725e-10,68448,DNHD1,protein-coding
ENSG00000161281,-0.0226136183726251,-0.0282144020002206,1.5507467249799444e-13,68444,COX7A1,protein-coding
ENSG00000057019,0.0184332814712701,0.023196906413506,1.284673697648725e-09,68441,DCBLD2,protein-coding
ENSG00000181481,-0.0144103081540284,-0.0199952520040367,1.682719874274872e-07,68439,RNF135,protein-coding
ENSG00000115461,0.0136681564907547,0.0141438193463041,0.0002159755388056,68413,IGFBP5,protein-coding
ENSG00000100029,-0.0120910820476193,-0.0178059296964264,3.2026323945979142e-06,68407,PES1,protein-coding
ENSG00000187824,-0.0112204881350578,-0.0166252103845709,1.3746948778883124e-05,68387,TMEM220,protein-coding
ENSG00000163159,-0.0200899807137249,-0.029522045079257,1.1472684399013282e-14,68386,VPS72,protein-coding
ENSG00000166938,-0.0135495258424283,-0.0213722315416823,2.2854662667775007e-08,68370,DIS3L,protein-coding
ENSG00000133401,-0.0016371388954446,-0.0021607095468929,0.5721086323348402,68366,PDZD2,protein-coding
ENSG00000067606,-0.0248662538852346,-0.0418188594230971,7.548981613971689e-28,68360,PRKCZ,protein-coding
ENSG00000108262,-0.0172331460775626,-0.0255371496241365,2.4639068402378574e-11,68312,GIT1,protein-coding
ENSG00000141698,-0.0137457984529588,-0.0217935359487884,1.2230117312587534e-08,68308,NT5C3B,protein-coding
ENSG00000133874,-0.00397088460384,-0.0051811402586901,0.1757434145098408,68294,RNF122,protein-coding
ENSG00000107186,0.0049227609729008,0.0062676970228505,0.1014711347952866,68280,MPDZ,protein-coding
ENSG00000172985,-0.0261269238059025,-0.0342297777295868,3.664221729923964e-19,68277,SH3RF3,protein-coding
ENSG00000122642,-0.0125459390405764,-0.0166507244228114,1.3587157407292328e-05,68258,FKBP9,protein-coding
ENSG00000119986,-0.0171366158846227,-0.0302830802817078,2.522462028708037e-15,68241,AVPI1,protein-coding
ENSG00000100744,-0.0196549714429074,-0.0270171509922704,1.6858260117465778e-12,68230,GSKIP,protein-coding
ENSG00000166436,-0.0146819035343799,-0.0216233414126343,1.6207459494495315e-08,68218,TRIM66,protein-coding
ENSG00000168393,-0.0167819512330335,-0.023662958842282,6.430353576066799e-10,68181,DTYMK,protein-coding
ENSG00000109667,-0.0217591656340988,-0.0303322577225925,2.34598491211132e-15,68175,SLC2A9,protein-coding
ENSG00000106665,-0.0067761686304108,-0.0092631021219842,0.0155887311581331,68162,CLIP2,protein-coding
ENSG00000006453,-0.0034475627113455,-0.0055682225683873,0.1460542761020401,68151,BAIAP2L1,protein-coding
ENSG00000119688,-0.0207263051497919,-0.0320746304623234,5.582492075993292e-17,68125,ABCD4,protein-coding
ENSG00000064655,-0.0340182243769388,-0.0515577897462633,2.5099907231980726e-41,68119,EYA2,protein-coding
ENSG00000108819,-0.0164795571667263,-0.0213279374324462,2.604411970937965e-08,68097,PPP1R9B,protein-coding
ENSG00000072121,-0.01247604768246,-0.0175796048009994,4.488685569541583e-06,68086,ZFYVE26,protein-coding
ENSG00000144736,-0.0022721643988319,-0.0030765323818291,0.4221499742968402,68076,SHQ1,protein-coding
ENSG00000171703,-0.0187291881456483,-0.0261324209669912,9.151842124533035e-12,68074,TCEA2,protein-coding
ENSG00000174456,-0.0144807390151446,-0.020535356260448,8.417073787146596e-08,68064,C12orf76,protein-coding
ENSG00000104946,-0.0136569007495504,-0.0191147734459428,6.136665530961919e-07,68054,TBC1D17,protein-coding
ENSG00000257218,-0.0097335504819903,-0.0140105149155632,0.000257581902892,68037,GATC,protein-coding
ENSG00000105248,-0.017248695881064,-0.0259083235927188,1.4027619052574368e-11,68011,YJU2,protein-coding
ENSG00000062598,-0.0240751304639693,-0.0360117334388187,5.845026698799553e-21,67988,ELMO2,protein-coding
ENSG00000184508,-0.019264751577812,-0.0312267949107184,3.913985105019063e-16,67940,HDDC3,protein-coding
ENSG00000138735,-0.0272568301141052,-0.0389237739840697,3.3491362570244144e-24,67936,PDE5A,protein-coding
ENSG00000162337,-0.0166590633560727,-0.0285652493579413,9.716576420147309e-14,67898,LRP5,protein-coding
ENSG00000111653,-0.0171977986321633,-0.0252198047117114,4.978050483594711e-11,67879,ING4,protein-coding
ENSG00000088038,-0.0196722369815684,-0.0301597528374582,3.875808917467526e-15,67871,CNOT3,protein-coding
ENSG00000121039,0.0015121848677765,0.0020139750521648,0.5998535869781667,67855,RDH10,protein-coding
ENSG00000116106,-0.0224630929370253,-0.0328371580773408,1.1733853077179284e-17,67849,EPHA4,protein-coding
ENSG00000186687,-0.009942501907372,-0.0150470338610459,8.906668842122952e-05,67815,LYRM7,protein-coding
ENSG00000081181,-0.0176933365087079,-0.0250413010650617,7.018811464760649e-11,67779,ARG2,protein-coding
ENSG00000136371,-0.0267847792213961,-0.0438971477554437,2.855468708772393e-30,67773,MTHFS,protein-coding
ENSG00000172007,-0.0225249250206636,-0.0328283095926103,1.2656843430959325e-17,67747,RAB33B,protein-coding
ENSG00000108384,-0.0122523881615649,-0.0184466054153636,1.579222895126275e-06,67727,RAD51C,protein-coding
ENSG00000164221,-0.0072166869815053,-0.0105779189977153,0.0059079489311373,67726,CCDC112,protein-coding
ENSG00000155906,-0.0131323318777691,-0.0191601965689797,6.151485788573309e-07,67719,RMND1,protein-coding
ENSG00000163378,-0.0145817750791165,-0.0209655066868533,4.885171139428229e-08,67697,EOGT,protein-coding
ENSG00000176087,-0.0176975273508431,-0.0274188059516197,9.67863285313114e-13,67693,SLC35A4,protein-coding
ENSG00000204394,-0.0086732839399974,-0.0125916835480538,0.0010522956463158,67693,VARS1,protein-coding
ENSG00000164117,-0.0180215458110385,-0.0257926012364387,1.925922549828973e-11,67690,FBXO8,protein-coding
ENSG00000205213,-0.0175532091948389,-0.0303527854104431,2.882116168682248e-15,67643,LGR4,protein-coding
ENSG00000165338,0.0178424428433408,0.0229189029792083,2.5077004681561807e-09,67631,HECTD2,protein-coding
ENSG00000108423,-0.0198214923112988,-0.028367877160884,1.599230486353762e-13,67630,TUBD1,protein-coding
ENSG00000089195,-0.0148746817871727,-0.0215874364070057,1.976192776279221e-08,67619,TRMT6,protein-coding
ENSG00000177082,-0.0096991556345803,-0.0135034023929071,0.0004458917549066,67613,WDR73,protein-coding
ENSG00000146192,0.0020669730894256,0.0025465028758239,0.507888841034378,67610,FGD2,protein-coding
ENSG00000239305,-0.0108276280971287,-0.0143324690500304,0.0001939802009486,67606,RNF103,protein-coding
ENSG00000127989,-0.0123648318158573,-0.018185515981219,2.26064744635395e-06,67602,MTERF1,protein-coding
ENSG00000181666,-0.0177329730081909,-0.0273777060469739,1.0918260178127209e-12,67581,ZNF875,protein-coding
ENSG00000111907,-0.0185392947408568,-0.0284122002862696,1.506770359544905e-13,67564,TPD52L1,protein-coding
ENSG00000134291,-0.0205407014648718,-0.0364768925722282,2.446572100831609e-21,67558,TMEM106C,protein-coding
ENSG00000003393,-0.0144542105259943,-0.0209386025211305,5.266328810613006e-08,67539,ALS2,protein-coding
ENSG00000259956,-0.0175721534362039,-0.0252973843801983,4.864048757754998e-11,67534,RBM15B,protein-coding
ENSG00000130733,-0.010619738041757,-0.0138123876516559,0.0003314577610812,67527,YIPF2,protein-coding
ENSG00000198816,-0.0108135414438125,-0.016688307174402,1.448005176658977e-05,67515,ZNF358,protein-coding
ENSG00000170448,-0.0135878695768901,-0.0205831760968496,8.869104769509025e-08,67509,NFXL1,protein-coding
ENSG00000145476,-0.0089279665675094,-0.0133448192652724,0.0005267119736786,67485,CYP4V2,protein-coding
ENSG00000116962,0.0608386706158695,0.065566978011951,3.6383499929173523e-65,67459,NID1,protein-coding
ENSG00000162545,-0.0270275895302779,-0.0383541050301476,2.1833828452361145e-23,67448,CAMK2N1,protein-coding
ENSG00000100109,-0.0248994926862418,-0.033683955582407,2.1352609910645693e-18,67442,TFIP11,protein-coding
ENSG00000267680,-0.0254509887881881,-0.0383017407936366,2.537357724649902e-23,67430,ZNF224,protein-coding
ENSG00000125352,-0.0263349067837684,-0.0428005767980762,1.0267930279408175e-28,67416,RNF113A,protein-coding
ENSG00000135148,-0.0177334390953837,-0.0248170614703616,1.1625838200080891e-10,67408,TRAFD1,protein-coding
ENSG00000127507,-0.0229932567673127,-0.0294602779361046,2.0112289939161987e-14,67401,ADGRE2,protein-coding
ENSG00000141098,-0.0130375193860056,-0.0168812507133752,1.1746489831019705e-05,67381,GFOD2,protein-coding
ENSG00000139266,-0.0187767509094987,-0.0321042604676338,7.822232053332574e-17,67354,MARCHF9,protein-coding
ENSG00000171302,-0.0203086758479255,-0.0288676767501997,6.753762654000878e-14,67340,CANT1,protein-coding
ENSG00000167565,-0.02002328851213,-0.0272120664771291,1.6330411740458649e-12,67340,SERTAD3,protein-coding
ENSG00000103005,-0.0259151426396358,-0.0376168664874997,1.6190163872101804e-22,67318,USB1,protein-coding
ENSG00000106397,-0.0163311457450322,-0.0240809782477177,4.1381670815259607e-10,67317,PLOD3,protein-coding
ENSG00000006756,-0.0136463145335539,-0.0189762774512997,8.492324531713643e-07,67313,ARSD,protein-coding
ENSG00000129680,-0.0174288406946685,-0.0235039118710664,1.069852475846971e-09,67310,MAP7D3,protein-coding
ENSG00000157326,-0.0189171886409808,-0.0306559301853433,1.8253948902089706e-15,67268,DHRS4,protein-coding
ENSG00000167566,-0.013989722108599,-0.0172382502826654,7.786370650279657e-06,67262,NCKAP5L,protein-coding
ENSG00000127463,-0.0111519165231371,-0.0161209134942156,2.900911650915861e-05,67261,EMC1,protein-coding
ENSG00000135966,-0.0145154217442815,-0.0209405499455173,5.606281764506318e-08,67250,TGFBRAP1,protein-coding
ENSG00000158793,-0.0192066206598599,-0.0310443423875125,8.166571901675527e-16,67238,NIT1,protein-coding
ENSG00000112394,-0.009127101239899,-0.017815771053566,3.843826529770588e-06,67229,SLC16A10,protein-coding
ENSG00000135052,-0.0125491176850157,-0.0172564883783971,7.67186719181314e-06,67215,GOLM1,protein-coding
ENSG00000204219,-0.0300188591819969,-0.048550436131599,2.3656866386545042e-36,67180,TCEA3,protein-coding
ENSG00000119640,-0.0131042779741726,-0.01931073572735,5.581250654269949e-07,67170,ACYP1,protein-coding
ENSG00000135378,-0.0104768367191861,-0.0153145697899547,7.210425658129073e-05,67169,PRRG4,protein-coding
ENSG00000156127,-0.0368114600950383,-0.0577342484726432,1.1160592079410716e-50,67142,BATF,protein-coding
ENSG00000163291,0.0018586982712403,0.0023812571847607,0.5373276647202747,67108,PAQR3,protein-coding
ENSG00000213563,-0.0043070949620133,-0.0062922253208247,0.103101482146215,67108,C8orf82,protein-coding
ENSG00000113761,-0.0190895080489351,-0.0204332436969236,1.207034585736333e-07,67075,ZNF346,protein-coding
ENSG00000065457,-0.0182800963585136,-0.0270591005689299,2.416642534032914e-12,67054,ADAT1,protein-coding
ENSG00000215305,-0.0143967578924507,-0.0206342241677155,9.135033608163289e-08,67041,VPS16,protein-coding
ENSG00000204310,-0.0138749590257405,-0.0179504462382383,3.3506003756288173e-06,67041,AGPAT1,protein-coding
ENSG00000148803,-0.0223529078653391,-0.0321361962733693,8.696014457560554e-17,67018,FUOM,protein-coding
ENSG00000134470,-0.0176862063255075,-0.022771605751824,3.749211709334413e-09,66999,IL15RA,protein-coding
ENSG00000256060,-0.0161788195479496,-0.0242484870764821,3.4673942011885446e-10,66977,TRAPPC2B,protein-coding
ENSG00000172992,-0.0119005617506902,-0.017836645756321,3.90862266279348e-06,66971,DCAKD,protein-coding
ENSG00000117262,-0.0107143811989178,-0.0157355761780674,4.680375050811089e-05,66928,GPR89A,protein-coding
ENSG00000165655,0.0006093565970368,0.0007932459554811,0.8374133142352984,66922,ZNF503,protein-coding
ENSG00000173171,-0.017310267222135,-0.0262987958662213,1.0239898941816526e-11,66897,MTX1,protein-coding
ENSG00000185219,-0.0270530676489446,-0.0407794200344241,5.240598670403567e-26,66840,ZNF445,protein-coding
ENSG00000104043,-0.0429726240494916,-0.0551215234969449,3.89671113261425e-46,66825,ATP8B4,protein-coding
ENSG00000138182,-0.0193749373608938,-0.0275781172101534,1.0017999926146797e-12,66824,KIF20B,protein-coding
ENSG00000118257,-0.0017166605839839,-0.0025396654149481,0.5115145377873017,66820,NRP2,protein-coding
ENSG00000138794,-0.0199024382430293,-0.0325136154243418,4.221844511020532e-17,66818,CASP6,protein-coding
ENSG00000103404,-0.0045053818453007,-0.0064783062668616,0.0940274593322424,66814,USP31,protein-coding
ENSG00000105617,-0.016954290463286,-0.0249445696037501,1.1309823852059787e-10,66807,LENG1,protein-coding
ENSG00000237441,-0.0262747509185494,-0.0385125877401806,2.3421343315994864e-23,66800,RGL2,protein-coding
ENSG00000135077,-0.032781273816704,-0.045230122934351,1.361367540182576e-31,66784,HAVCR2,protein-coding
ENSG00000139291,-0.0093171128150078,-0.0142063898574249,0.0002412871629122,66781,TMEM19,protein-coding
ENSG00000156535,-0.033452623088681,-0.0447266698469255,6.346774431632751e-31,66771,CD109,protein-coding
ENSG00000106066,0.0284085354786493,0.0332583032320598,8.291550507887435e-18,66760,CPVL,protein-coding
ENSG00000178467,-0.0178832133486557,-0.0281086110076618,3.770481331784927e-13,66752,P4HTM,protein-coding
ENSG00000198276,-0.0231891102496258,-0.0359371656367097,1.6004745873356925e-20,66729,UCKL1,protein-coding
ENSG00000140092,0.025372059668468,0.0291555795868233,4.968360122861535e-14,66726,FBLN5,protein-coding
ENSG00000175274,-0.0211841851593665,-0.0297748938793216,1.4653820673036576e-14,66686,TP53I11,protein-coding
ENSG00000011021,-0.0185707123155037,-0.0262077576159639,1.2996403501505236e-11,66683,CLCN6,protein-coding
ENSG00000107281,-0.013095682873517,-0.0194998006365038,4.761630813026838e-07,66679,NPDC1,protein-coding
ENSG00000203485,-0.019150782036062,-0.0317619118768852,2.3372053442501253e-16,66676,INF2,protein-coding
ENSG00000100241,-0.0231330802536027,-0.0339116441796123,1.9933030343528067e-18,66657,SBF1,protein-coding
ENSG00000078114,-0.0105309449913239,-0.0170757789154309,1.043902654664776e-05,66627,NEBL,protein-coding
ENSG00000101546,-0.0130451233035218,-0.0209839797795994,6.068860521902524e-08,66623,RBFA,protein-coding
ENSG00000154832,-0.0210253400441697,-0.0325288272766233,4.591704787166887e-17,66599,CXXC1,protein-coding
ENSG00000049541,-0.0157522648184091,-0.0228491684627337,3.71996794719644e-09,66574,RFC2,protein-coding
ENSG00000133962,0.0103446686345291,0.013447722516567,0.0005208721007711,66571,CATSPERB,protein-coding
ENSG00000095370,-0.0389686162393093,-0.0533591934882901,3.5583570897340896e-43,66561,SH2D3C,protein-coding
ENSG00000006194,-0.0230007342488749,-0.0316572788784422,3.116384332669087e-16,66552,ZNF263,protein-coding
ENSG00000124243,0.0302783667579818,0.0513612168856435,4.104279605661162e-40,66538,BCAS4,protein-coding
ENSG00000173281,-0.026475863704745,-0.0369142385261393,1.6917304341231793e-21,66501,PPP1R3B,protein-coding
ENSG00000117543,-0.0096518502673491,-0.0135842918672817,0.0004602319137815,66490,DPH5,protein-coding
ENSG00000196684,-0.0267065321234879,-0.0407384441594791,7.878742255799712e-26,66488,HSH2D,protein-coding
ENSG00000116954,-0.010096959922591,-0.0135645296230513,0.0004693014867849,66486,RRAGC,protein-coding
ENSG00000097021,-0.013163165775805,-0.0212389507567216,4.329145151908501e-08,66484,ACOT7,protein-coding
ENSG00000181031,-0.0019374128728007,-0.0026848926293322,0.4887684544675778,66483,RPH3AL,protein-coding
ENSG00000105514,-0.0098513963090137,-0.0129393283461615,0.0008494242617588,66474,RAB3D,protein-coding
