gene,slope_z,r,p,n_cells_expr,gene_symbol
ENSG00000255106,0.0,0.0,1.0,46,RPL7AP79
ENSG00000228869,-0.0018073016849986,-0.0017815923616834,0.9906244290975796,46,COX4I1P2
ENSG00000199570,0.0,0.0,1.0,46,RNU6-228P
ENSG00000176312,0.0,0.0,1.0,46,OR4H12P
ENSG00000222397,0.0,0.0,1.0,45,RN7SKP229
ENSG00000241595,0.0,0.0,1.0,45,KRTAP9-4
ENSG00000234701,0.0,0.0,1.0,45,PRDX3P3
ENSG00000174957,0.0,0.0,1.0,45,OR5J2
ENSG00000243365,0.0059468169765586,0.0082683442503795,0.9570102177134476,45,RN7SL278P
ENSG00000252970,0.0032027497708075,0.0046899813559516,0.9756075517811508,45,RNA5SP159
ENSG00000249192,0.037656810107793,0.1038889023815381,0.4970503754642407,45,MTND3P25
ENSG00000249004,0.0,0.0,1.0,45,PRMT5P1
ENSG00000250505,0.0,0.0,1.0,45,LOC100422637
ENSG00000283238,0.44195492936101,0.2201694831920792,0.1461456077381651,45,MIR1245B
ENSG00000236917,0.0,0.0,1.0,45,DNAJA1P2
ENSG00000205174,0.0,0.0,1.0,45,LINC02903
ENSG00000258863,-0.0061633941877146,-0.0293372637675391,0.8482878741687397,45,SETP1
ENSG00000253137,0.0,0.0,1.0,45,PSMC2P2
ENSG00000221880,0.0,0.0,1.0,45,KRTAP1-3
ENSG00000231202,0.0,0.0,1.0,45,TRGVB
ENSG00000249410,0.0,0.0,1.0,45,AK4P2
ENSG00000266794,0.0,0.0,1.0,45,RN7SL7P
ENSG00000243338,0.0,0.0,1.0,45,RN7SL307P
ENSG00000212594,0.0,0.0,1.0,45,LOC124900318
ENSG00000258812,0.0,0.0,1.0,45,TRAV33
ENSG00000271056,0.0,0.0,1.0,45,MRPS22P1
ENSG00000236538,0.0,0.0,1.0,45,ZNF863P
ENSG00000277899,0.0,0.0,1.0,45,MLECP1
ENSG00000274098,0.0,0.0,1.0,45,RN7SL787P
ENSG00000220758,0.0,0.0,1.0,45,VN1R10P
ENSG00000251545,0.0,0.0,1.0,45,LOC100289470
ENSG00000258467,0.0,0.0,1.0,45,PHKBP2
ENSG00000239703,0.0854295760933883,0.1046877361882182,0.4937295550310741,45,RN7SL568P
ENSG00000206700,0.4074412272273455,0.2922787478100078,0.0513827564296522,45,RNU6-723P
ENSG00000230018,0.0407438611104007,0.0529172069131935,0.7299197605316412,45,PPIAP39
ENSG00000201164,-0.0410767500178654,-0.0676154585328445,0.6589812158898907,45,RNU4-36P
ENSG00000185926,0.0,0.0,1.0,45,OR4C46
ENSG00000251174,0.0,0.0,1.0,45,TSEN2P1
ENSG00000206977,-0.0228029088728595,-0.0310077730670473,0.8397590806219525,45,LOC124900222
ENSG00000235131,0.302058515093033,0.1971197252910749,0.1943263532921339,45,TP73-AS2
ENSG00000250788,0.0,0.0,1.0,45,TUBB8P4
ENSG00000228209,0.0,0.0,1.0,45,PNPP1
ENSG00000189037,0.0,0.0,1.0,45,DUSP21
ENSG00000251647,0.0,0.0,1.0,45,RMP24P1
ENSG00000235716,0.0,0.0,1.0,45,KRT18P46
ENSG00000281219,0.0,0.0,1.0,45,LINC00254
ENSG00000232799,0.3755467470543867,0.3214467880321268,0.0313063137835719,45,CRYGFP
ENSG00000268951,0.0,0.0,1.0,45,CDRT15P7
ENSG00000211739,0.0,0.0,1.0,45,TRBV12-2
ENSG00000252348,-0.04508084689956,-0.1877465383735134,0.2168235005770485,45,RNU6-1256P
ENSG00000199327,0.0,0.0,1.0,45,RNU6-230P
ENSG00000201070,0.0,0.0,1.0,45,RNU4-84P
ENSG00000230125,0.0516595593499981,0.1069076568441916,0.4845616528113216,45,EEF1A1P39
ENSG00000271162,0.0,0.0,1.0,45,PRR11P1
ENSG00000232735,-0.0002142524442695,-0.0008255951793963,0.9957054795564622,45,ATG4AP1
ENSG00000234895,0.0,0.0,1.0,45,OR52X1P
ENSG00000252002,0.0,0.0,1.0,45,RNA5SP154
ENSG00000271682,0.0,0.0,1.0,45,TVP23CP3
ENSG00000225491,0.0,0.0,1.0,45,UBE2Q2P4Y
ENSG00000272474,0.2329884856447281,0.2679611267735466,0.0751317232358797,45,SNORD113-5
ENSG00000249003,0.0,0.0,1.0,45,CLUHP4
ENSG00000221669,0.0,0.0,1.0,45,MIR548N
ENSG00000261704,-0.0205986050108156,-0.0976530346807641,0.5233626464346595,45,IGHV1OR16-1
ENSG00000230936,0.0,0.0,1.0,45,LOC100129276
ENSG00000223247,0.4505514367904865,0.1488474287639567,0.3291382002613946,45,RNU2-64P
ENSG00000287071,0.0,0.0,1.0,45,CDRT15P4
ENSG00000259155,0.0,0.0,1.0,45,STK16P1
ENSG00000286939,-0.0115485974348914,-0.048744736707916,0.7505022463520745,45,LOC124905237
ENSG00000244024,0.0,0.0,1.0,45,LARP7P4
ENSG00000257138,0.0,0.0,1.0,45,TAS2R38
ENSG00000226407,0.0,0.0,1.0,45,RPL23P11
ENSG00000214025,0.0,0.0,1.0,45,ATP5PBP4
ENSG00000223418,0.0,0.0,1.0,45,LIMK2P1
ENSG00000187223,0.0,0.0,1.0,45,LCE2D
ENSG00000230153,0.018039259442624,0.0448760580940703,0.7697407889153228,45,LINC02927
ENSG00000233196,0.0,0.0,1.0,45,LOC100131939
ENSG00000204363,0.0,0.0,1.0,45,SPANXN5
ENSG00000237700,0.0688885383818145,0.1222677961979154,0.4236381101172599,45,PRAMEF33
ENSG00000240452,0.05992385905242,0.0714376329135564,0.6409796571522343,45,MTCO1P29
ENSG00000214602,0.0,0.0,1.0,45,CTBP2P5
ENSG00000255172,0.0,0.0,1.0,45,OR5AM1P
ENSG00000227096,0.0,0.0,1.0,45,HMGB3P8
ENSG00000239545,0.0,0.0,1.0,45,RN7SL822P
ENSG00000233647,0.0,0.0,1.0,45,NENFP1
ENSG00000230252,0.0,0.0,1.0,45,MTND2P4
ENSG00000046774,0.0,0.0,1.0,45,MAGEC2
ENSG00000244297,0.0,0.0,1.0,45,RN7SL465P
ENSG00000237849,0.0,0.0,1.0,45,NFYAP1
ENSG00000229570,0.0,0.0,1.0,45,GAPDHP58
ENSG00000230386,0.0,0.0,1.0,45,LOC402279
ENSG00000163254,0.0,0.0,1.0,45,CRYGC
ENSG00000214815,0.0,0.0,1.0,45,IMPDH1P3
ENSG00000184659,0.0,0.0,1.0,45,FOXD4L4
ENSG00000260863,0.0005497970537101,0.0029038914613275,0.984895550419185,45,CYP2C60P
ENSG00000263733,0.0,0.0,1.0,45,LOC100132647
ENSG00000225997,0.0,0.0,1.0,45,OR4A8
ENSG00000136839,0.0,0.0,1.0,45,OR13C9
ENSG00000177174,0.0,0.0,1.0,45,OR14C36
ENSG00000253401,0.0,0.0,1.0,45,VTA1P2
ENSG00000239426,0.0,0.0,1.0,45,OR8F1P
ENSG00000228984,0.0,0.0,1.0,45,LOC100130861
ENSG00000283699,0.0159714986113526,0.0264564071087023,0.8630358998536154,45,MIR4481
ENSG00000180475,0.0,0.0,1.0,45,OR10Q1
ENSG00000265321,0.0,0.0,1.0,45,MIR4263
ENSG00000233026,0.0324041422584583,0.0622910647746594,0.6843769849833745,45,MTCO1P5
ENSG00000258948,0.0,0.0,1.0,45,KRT8P1
ENSG00000231070,0.0,0.0,1.0,45,OR52Y1P
ENSG00000248826,0.0,0.0,1.0,45,PCBP2P3
ENSG00000237110,0.0,0.0,1.0,45,TAAR9
ENSG00000226242,-0.0039769097278354,-0.0299506333453027,0.8451542680559405,45,RPS17P8
ENSG00000258978,-0.0877932727228791,-0.1067160746534081,0.4853493296439263,45,HIF1AP1
ENSG00000253790,0.0,0.0,1.0,45,LOC100420944
ENSG00000222457,0.0257378971576582,0.0629148938845118,0.6813829684011684,45,RNU6-121P
ENSG00000285483,0.0,0.0,1.0,45,LINC03094
ENSG00000264168,0.0,0.0,1.0,45,MTND1P15
ENSG00000176547,0.0,0.0,1.0,44,OR4C3
ENSG00000251338,0.0,0.0,1.0,44,LOC100422639
ENSG00000236941,0.0,0.0,1.0,44,LOC391711
ENSG00000237033,0.0,0.0,1.0,44,CASP3P1
ENSG00000242216,0.0246275251607006,0.0602318581426775,0.6977318732240071,44,RN7SL97P
ENSG00000231428,-0.0178858654995135,-0.0489299378756001,0.7524505232231513,44,LINC00396
ENSG00000166329,0.0,0.0,1.0,44,CCDC182
ENSG00000259300,0.0,0.0,1.0,44,TUBBP8
ENSG00000258750,0.0,0.0,1.0,44,LOC100422641
ENSG00000188439,0.0,0.0,1.0,44,OR4P1P
ENSG00000266129,0.0079444358873447,0.0260739186876841,0.8665799889873391,44,SRP68P1
ENSG00000267775,0.0,0.0,1.0,44,OR7E16P
ENSG00000214825,0.0,0.0,1.0,44,EI24P3
ENSG00000240201,0.0,0.0,1.0,44,RPS6P24
ENSG00000275768,0.0,0.0,1.0,44,SLC2AXP1
ENSG00000265215,0.0094120389560603,0.0255778126066719,0.8690962693841625,44,MIR4269
ENSG00000242417,0.0,0.0,1.0,44,RPL18P1
ENSG00000253937,0.0,0.0,1.0,44,NATP
ENSG00000206859,-0.0126392956412797,-0.019784047980904,0.8985708404529356,44,RNU6-767P
ENSG00000147381,0.0,0.0,1.0,44,MAGEA4
ENSG00000263642,0.0,0.0,1.0,44,MIR4802
ENSG00000215957,-0.0170481694609252,-0.0820387760269383,0.5965201292978631,44,MIR300
ENSG00000250711,0.0,0.0,1.0,44,PRELID3BP7
ENSG00000276467,0.0286990364710821,0.1084905670596163,0.4833024206476844,44,LOC100419783
ENSG00000236681,0.0,0.0,1.0,44,DSTNP5
ENSG00000242524,0.0,0.0,1.0,44,OR2U2P
ENSG00000230201,0.0,0.0,1.0,44,ATP6V0CP1
ENSG00000175800,0.0,0.0,1.0,44,OR52B3P
ENSG00000235294,0.0,0.0,1.0,44,RPL7AP25
ENSG00000250897,0.0,0.0,1.0,44,HMGB3P15
ENSG00000255349,0.0,0.0,1.0,44,OR4A7P
ENSG00000251542,0.0,0.0,1.0,44,LINC01957
ENSG00000230867,-0.0123569134693328,-0.0421785348904256,0.7857394551800421,44,RPS11P4
ENSG00000252444,-0.0066073976281386,-0.0146580143419875,0.9247626921305744,44,RNU6-344P
ENSG00000177468,0.305988271181262,0.1646986878151834,0.2853611634537363,44,OLIG3
ENSG00000237206,0.0,0.0,1.0,44,IMPDH1P4
ENSG00000252030,-0.0296015307374423,-0.1164499163950808,0.4515877561970054,44,RNU6-1196P
ENSG00000177489,0.1302002605394233,0.205492462139177,0.1808396807987718,44,OR2G2
ENSG00000212587,-0.0178761524775432,-0.0722536453080965,0.641151867009397,44,SNORA40C
ENSG00000254479,0.0,0.0,1.0,44,SLC25A1P1
